        Frequency / GHz                S2,2/abs,dB
----------------------------------------------------------------------
                     0.5                      -10.748427
                  0.5075                       -10.71976
                   0.515                        -10.6946
                  0.5225                       -10.67293
                    0.53                      -10.654737
                  0.5375                      -10.640011
                   0.545                      -10.628744
                  0.5525                      -10.620933
                    0.56                      -10.616574
                  0.5675                      -10.615669
                   0.575                      -10.618222
                  0.5825                      -10.624241
                    0.59                      -10.633736
                  0.5975                       -10.64672
                   0.605                      -10.663212
                  0.6125                       -10.68323
                    0.62                        -10.7068
                  0.6275                       -10.73395
                   0.635                       -10.76471
                  0.6425                      -10.799116
                    0.65                      -10.837209
                  0.6575                      -10.879032
                   0.665                      -10.924633
                  0.6725                      -10.974066
                    0.68                      -11.027388
                  0.6875                      -11.084663
                   0.695                      -11.145959
                  0.7025                       -11.21135
                    0.71                      -11.280916
                  0.7175                      -11.354744
                   0.725                      -11.432926
                  0.7325                      -11.515562
                    0.74                       -11.60276
                  0.7475                      -11.694634
                   0.755                       -11.79131
                  0.7625                      -11.892919
                    0.77                      -11.999604
                  0.7775                      -12.111518
                   0.785                      -12.228826
                  0.7925                      -12.351704
                     0.8                      -12.480342
                  0.8075                      -12.614942
                   0.815                      -12.755725
                  0.8225                      -12.902927
                    0.83                      -13.056801
                  0.8375                      -13.217623
                   0.845                       -13.38569
                  0.8525                      -13.561323
                    0.86                      -13.744871
                  0.8675                      -13.936713
                   0.875                      -14.137262
                  0.8825                      -14.346968
                    0.89                      -14.566324
                  0.8975                      -14.795868
                   0.905                      -15.036196
                  0.9125                      -15.287962
                    0.92                      -15.551891
                  0.9275                      -15.828788
                   0.935                       -16.11955
                  0.9425                      -16.425182
                    0.95                      -16.746813
                  0.9575                       -17.08572
                   0.965                       -17.44335
                  0.9725                      -17.821361
                    0.98                      -18.221656
                  0.9875                      -18.646437
                   0.995                      -19.098275
                  1.0025                      -19.580194
                    1.01                      -20.095784
                  1.0175                      -20.649356
                   1.025                      -21.246146
                  1.0325                      -21.892603
                    1.04                      -22.596793
                  1.0475                      -23.368997
                   1.055                      -24.222597
                  1.0625                      -25.175473
                    1.07                      -26.252272
                  1.0775                      -27.488331
                   1.085                      -28.936916
                  1.0925                      -30.683878
                     1.1                      -32.881216
                  1.1075                      -35.839399
                   1.115                      -40.372475
                  1.1225                      -50.429156
                    1.13                      -48.900997
                  1.1375                      -39.853047
                   1.145                      -35.516814
                  1.1525                      -32.639137
                    1.16                       -30.48352
                  1.1675                      -28.760653
                   1.175                      -27.326681
                  1.1825                      -26.099554
                    1.19                      -25.028019
                  1.1975                      -24.077906
                   1.205                      -23.225291
                  1.2125                      -22.452767
                    1.22                      -21.747272
                  1.2275                      -21.098753
                   1.235                      -20.499308
                  1.2425                       -19.94261
                    1.25                      -19.423517
                  1.2575                      -18.937789
                   1.265                      -18.481893
                  1.2725                       -18.05285
                    1.28                      -17.648124
                  1.2875                      -17.265543
                   1.295                      -16.903227
                  1.3025                      -16.559539
                    1.31                      -16.233047
                  1.3175                      -15.922487
                   1.325                      -15.626743
                  1.3325                      -15.344818
                    1.34                      -15.075823
                  1.3475                      -14.818958
                   1.355                      -14.573504
                  1.3625                      -14.338809
                    1.37                      -14.114282
                  1.3775                      -13.899386
                   1.385                       -13.69363
                  1.3925                      -13.496562
                     1.4                      -13.307772
                  1.4075                      -13.126879
                   1.415                      -12.953533
                  1.4225                      -12.787411
                    1.43                      -12.628214
                  1.4375                      -12.475665
                   1.445                      -12.329505
                  1.4525                      -12.189497
                    1.46                      -12.055416
                  1.4675                      -11.927055
                   1.475                       -11.80422
                  1.4825                      -11.686729
                    1.49                      -11.574415
                  1.4975                      -11.467117
                   1.505                      -11.364689
                  1.5125                       -11.26699
                    1.52                      -11.173892
                  1.5275                      -11.085272
                   1.535                      -11.001016
                  1.5425                      -10.921018
                    1.55                      -10.845177
                  1.5575                        -10.7734
                   1.565                        -10.7056
                  1.5725                      -10.641693
                    1.58                      -10.581605
                  1.5875                      -10.525264
                   1.595                      -10.472603
                  1.6025                      -10.423562
                    1.61                      -10.378083
                   1.611                      -10.372285
                  1.6175                      -10.336113
                   1.625                      -10.297605
                  1.6325                      -10.262513
                    1.64                      -10.230798
                  1.6475                      -10.202422
                   1.655                      -10.177352
                  1.6625                       -10.15556
                    1.67                      -10.137018
                  1.6775                      -10.121705
                   1.685                        -10.1096
                  1.6925                      -10.100688
                     1.7                      -10.094956
                  1.7075                      -10.092394
                   1.715                      -10.092995
                  1.7225                      -10.096757
                    1.73                      -10.103677
                  1.7375                       -10.11376
                   1.745                      -10.127011
                  1.7525                      -10.143438
                    1.76                      -10.163052
                  1.7675                       -10.18587
                   1.775                      -10.211909
                  1.7825                      -10.241189
                    1.79                      -10.273736
                  1.7975                      -10.309576
                   1.805                       -10.34874
                  1.8125                      -10.391262
                    1.82                      -10.437179
                  1.8275                      -10.486533
                   1.835                      -10.539368
                  1.8425                      -10.595731
                    1.85                      -10.655675
                  1.8575                      -10.719255
                   1.865                      -10.786532
                  1.8725                      -10.857569
                    1.88                      -10.932435
                  1.8875                      -11.011204
                   1.895                      -11.093952
                  1.9025                      -11.180764
                    1.91                      -11.271727
                  1.9175                      -11.366936
                   1.925                      -11.466489
                  1.9325                      -11.570493
                    1.94                      -11.679062
                  1.9475                      -11.792314
                   1.955                      -11.910376
                  1.9625                      -12.033385
                    1.97                      -12.161485
                  1.9775                      -12.294827
                   1.985                      -12.433576
                  1.9925                      -12.577906
                       2                      -12.728001
                  2.0075                      -12.884061
                   2.015                      -13.046297
                  2.0225                      -13.214935
                    2.03                      -13.390219
                  2.0375                       -13.57241
                   2.045                      -13.761788
                  2.0525                      -13.958655
                    2.06                      -14.163336
                  2.0675                      -14.376185
                   2.075                      -14.597582
                  2.0825                      -14.827942
                    2.09                      -15.067714
                  2.0975                       -15.31739
                   2.105                      -15.577508
                  2.1125                      -15.848656
                    2.12                      -16.131483
                  2.1275                      -16.426702
                   2.135                      -16.735106
                  2.1425                      -17.057572
                    2.15                      -17.395082
                  2.1575                      -17.748732
                   2.165                      -18.119755
                  2.1725                      -18.509546
                    2.18                      -18.919686
                  2.1875                      -19.351978
                   2.195                      -19.808494
                  2.2025                      -20.291622
                    2.21                      -20.804138
                  2.2175                      -21.349287
                   2.225                      -21.930888
                  2.2325                      -22.553473
                    2.24                      -23.222455
                  2.2475                      -23.944346
                   2.255                      -24.727026
                  2.2625                      -25.580064
                    2.27                      -26.515051
                  2.2775                      -27.545826
                   2.285                      -28.688212
                  2.2925                      -29.958125
                     2.3                      -31.364928
                  2.3075                      -32.891501
                   2.315                      -34.441952
                  2.3225                      -35.741937
                    2.33                      -36.312273
                  2.3375                      -35.850302
                   2.345                      -34.634692
                  2.3525                      -33.149003
                    2.36                      -31.678867
                  2.3675                      -30.326261
                   2.375                      -29.110561
                  2.3825                      -28.023066
                    2.39                       -27.04796
                  2.3975                      -26.169348
                   2.405                      -25.373279
                  2.4125                      -24.648052
                    2.42                      -23.984005
                  2.4275                      -23.373182
                   2.435                      -22.809009
                  2.4425                      -22.286023
                    2.45                      -21.799654
                  2.4575                      -21.346047
                   2.465                      -20.921934
                  2.4725                      -20.524519
                    2.48                      -20.151394
                  2.4875                      -19.800477
                   2.495                      -19.469952
                  2.5025                       -19.15823
                    2.51                      -18.863909
                  2.5175                      -18.585751
                   2.525                      -18.322657
                  2.5325                      -18.073642
                    2.54                      -17.837827
                  2.5475                      -17.614421
                   2.555                      -17.402709
                  2.5625                      -17.202044
                    2.57                      -17.011839
                  2.5775                      -16.831559
                   2.585                      -16.660717
                  2.5925                      -16.498864
                     2.6                      -16.345591
                  2.6075                      -16.200521
                   2.615                      -16.063305
                  2.6225                      -15.933623
                    2.63                      -15.811179
                  2.6375                      -15.695695
                   2.645                      -15.586917
                  2.6525                      -15.484608
                    2.66                      -15.388545
                  2.6675                      -15.298522
                   2.675                      -15.214346
                  2.6825                      -15.135837
                    2.69                      -15.062825
                  2.6975                      -14.995153
                   2.705                      -14.932669
                  2.7125                      -14.875236
                    2.72                       -14.82272
                  2.7275                      -14.774998
                   2.735                      -14.731952
                  2.7425                      -14.693471
                    2.75                      -14.659449
                  2.7575                      -14.629787
                   2.765                      -14.604391
                  2.7725                       -14.58317
                    2.78                      -14.566039
                  2.7875                      -14.552915
                   2.795                      -14.543721
                  2.8025                       -14.53838
                    2.81                      -14.536822
                  2.8175                      -14.538976
                   2.825                      -14.544775
                  2.8325                      -14.554154
                    2.84                       -14.56705
                  2.8475                      -14.583401
                   2.855                      -14.603147
                  2.8625                      -14.626229
                    2.87                      -14.652587
                  2.8775                      -14.682165
                   2.885                      -14.714905
                  2.8925                       -14.75075
                     2.9                      -14.789642
                  2.9075                      -14.831524
                   2.915                      -14.876336
                  2.9225                      -14.924021
                    2.93                      -14.974518
                  2.9375                      -15.027766
                   2.945                      -15.083701
                  2.9525                      -15.142259
                    2.96                      -15.203372
                  2.9675                      -15.266973
                   2.975                      -15.332989
                  2.9825                      -15.401345
                    2.99                      -15.471964
                  2.9975                      -15.544766
                   3.005                      -15.619665
                  3.0125                      -15.696574
                    3.02                        -15.7754
                  3.0275                      -15.856047
                   3.035                      -15.938412
                  3.0425                       -16.02239
                    3.05                       -16.10787
                  3.0575                      -16.194735
                   3.065                      -16.282863
                  3.0725                      -16.372127
                    3.08                      -16.462392
                  3.0875                       -16.55352
                   3.095                      -16.645364
                  3.1025                      -16.737773
                    3.11                      -16.830588
                  3.1175                      -16.923645
                   3.125                      -17.016774
                   3.132                      -17.103601
                  3.1325                      -17.109796
                    3.14                      -17.202529
                  3.1475                      -17.294784
                   3.155                      -17.386367
                  3.1625                      -17.477076
                    3.17                      -17.566706
                  3.1775                      -17.655048
                   3.185                      -17.741889
                  3.1925                      -17.827009
                     3.2                      -17.910189
                  3.2075                      -17.991207
                   3.215                      -18.069839
                  3.2225                       -18.14586
                    3.23                      -18.219047
                  3.2375                      -18.289178
                   3.245                      -18.356035
                  3.2525                        -18.4194
                    3.26                      -18.479065
                  3.2675                      -18.534825
                   3.275                      -18.586485
                  3.2825                      -18.633856
                    3.29                      -18.676761
                  3.2975                      -18.715036
                   3.305                      -18.748525
                  3.3125                      -18.777092
                    3.32                       -18.80061
                  3.3275                      -18.818972
                   3.335                      -18.832087
                  3.3425                       -18.83988
                    3.35                      -18.842297
                  3.3575                      -18.839301
                   3.365                      -18.830875
                  3.3725                      -18.817021
                    3.38                      -18.797762
                  3.3875                      -18.773137
                   3.395                      -18.743209
                  3.4025                      -18.708055
                    3.41                      -18.667774
                  3.4175                       -18.62248
                   3.425                      -18.572303
                  3.4325                      -18.517392
                    3.44                      -18.457906
                  3.4475                       -18.39402
                   3.455                      -18.325921
                  3.4625                      -18.253806
                    3.47                      -18.177882
                  3.4775                      -18.098364
                   3.485                      -18.015473
                  3.4925                      -17.929438
                     3.5                      -17.840489
                  3.5075                      -17.748863
                   3.515                      -17.654795
                  3.5225                      -17.558525
                    3.53                      -17.460291
                  3.5375                      -17.360328
                   3.545                      -17.258874
                  3.5525                       -17.15616
                    3.56                      -17.052416
                  3.5675                      -16.947868
                   3.575                      -16.842738
                  3.5825                      -16.737242
                    3.59                      -16.631594
                  3.5975                      -16.525999
                   3.605                      -16.420659
                  3.6125                      -16.315769
                    3.62                       -16.21152
                  3.6275                      -16.108096
                   3.635                      -16.005676
                  3.6425                      -15.904432
                    3.65                      -15.804533
                  3.6575                       -15.70614
                   3.665                       -15.60941
                  3.6725                      -15.514496
                    3.68                      -15.421544
                  3.6875                      -15.330698
                   3.695                      -15.242096
                  3.7025                      -15.155871
                    3.71                      -15.072155
                  3.7175                      -14.991075
                   3.725                      -14.912754
                  3.7325                      -14.837314
                    3.74                      -14.764872
                  3.7475                      -14.695546
                   3.755                      -14.629448
                  3.7625                      -14.566692
                    3.77                      -14.507388
                  3.7775                      -14.451647
                   3.785                      -14.399577
                  3.7925                      -14.351288
                     3.8                      -14.306889
                  3.8075                      -14.266488
                   3.815                      -14.230196
                  3.8225                      -14.198122
                    3.83                      -14.170378
                  3.8375                      -14.147079
                   3.845                      -14.128339
                  3.8525                      -14.114277
                    3.86                      -14.105013
                  3.8675                       -14.10067
                   3.875                      -14.101376
                  3.8825                      -14.107263
                    3.89                      -14.118466
                  3.8975                      -14.135126
                   3.905                       -14.15739
                  3.9125                       -14.18541
                    3.92                      -14.219346
                  3.9275                      -14.259364
                   3.935                      -14.305639
                  3.9425                      -14.358355
                    3.95                      -14.417704
                  3.9575                      -14.483891
                   3.965                       -14.55713
                  3.9725                       -14.63765
                    3.98                      -14.725693
                  3.9875                      -14.821516
                   3.995                      -14.925393
                  4.0025                      -15.037616
                    4.01                      -15.158497
                  4.0175                      -15.288372
                   4.025                      -15.427599
                  4.0325                      -15.576566
                    4.04                       -15.73569
                  4.0475                      -15.905421
                   4.055                      -16.086248
                  4.0625                      -16.278702
                    4.07                      -16.483361
                  4.0775                      -16.700855
                   4.085                      -16.931875
                  4.0925                      -17.177181
                     4.1                      -17.437608
                  4.1075                      -17.714079
                   4.115                      -18.007619
                  4.1225                      -18.319366
                    4.13                      -18.650593
                  4.1375                      -19.002724
                   4.145                      -19.377361
                  4.1525                      -19.776312
                    4.16                      -20.201626
                  4.1675                      -20.655627
                   4.175                      -21.140965
                  4.1825                      -21.660663
                    4.19                      -22.218171
                  4.1975                      -22.817416
                   4.205                      -23.462833
                  4.2125                      -24.159358
                    4.22                      -24.912303
                  4.2275                      -25.727017
                   4.235                      -26.608049
                  4.2425                      -27.557334
                    4.25                      -28.570396
                  4.2575                      -29.628861
                   4.265                      -30.687068
                  4.2725                      -31.653269
                    4.28                      -32.379177
                  4.2875                      -32.695699
                   4.295                      -32.513703
                  4.3025                      -31.897936
                    4.31                      -31.012081
                  4.3175                      -30.012652
                   4.325                      -29.001202
                  4.3325                      -28.030033
                    4.34                      -27.121164
                  4.3475                      -26.280874
                   4.355                      -25.508053
                  4.3625                      -24.798498
                    4.37                       -24.14698
                  4.3775                      -23.548202
                   4.385                      -22.997201
                  4.3925                      -22.489497
                     4.4                      -22.021119
                  4.4075                      -21.588569
                   4.415                       -21.18878
                  4.4225                      -20.819055
                    4.43                      -20.477022
                  4.4375                      -20.160576
                   4.445                      -19.867848
                  4.4525                      -19.597159
                    4.46                      -19.346994
                  4.4675                      -19.115967
                   4.475                      -18.902803
                  4.4825                       -18.70631
                    4.49                      -18.525361
                  4.4975                      -18.358873
                   4.505                      -18.205786
                  4.5125                      -18.065045
                    4.52                      -17.935582
                  4.5275                      -17.816289
                   4.535                      -17.705996
                  4.5425                      -17.603438
                    4.55                      -17.507223
                  4.5575                      -17.415783
                   4.565                      -17.327316
                  4.5725                      -17.239703
                    4.58                      -17.150399
                  4.5875                       -17.05627
                   4.595                      -16.953357
                  4.6025                      -16.836525
                    4.61                      -16.698913
                  4.6175                      -16.531107
                   4.625                      -16.319937
                  4.6325                      -16.047236
                    4.64                      -15.691568
                  4.6475                      -15.253762
                   4.655                       -14.95287
                  4.6625                      -16.438959
                    4.67                       -24.76639
                  4.6775                      -31.719659
                   4.685                      -24.932985
                  4.6925                      -22.506039
                     4.7                      -21.285359
                  4.7075                      -20.541455
                   4.715                      -20.029538
                  4.7225                      -19.645443
                    4.73                      -19.337851
                  4.7375                      -19.078905
                   4.745                      -18.852472
                  4.7525                      -18.648815
                    4.76                      -18.461934
                  4.7675                      -18.288128
                   4.775                      -18.125159
                  4.7825                      -17.971741
                    4.79                      -17.827195
                  4.7975                      -17.691201
                   4.805                      -17.563587
                  4.8125                       -17.44409
                    4.82                      -17.332004
                  4.8275                      -17.225497
                   4.835                      -17.119933
                  4.8425                      -17.002791
                    4.85                      -16.832636
                  4.8575                      -16.386405
                   4.865                       -6.953125
                  4.8725                      -17.612129
                    4.88                      -17.537106
                  4.8875                      -17.525972
                   4.895                      -17.574157
                  4.9025                      -17.666692
                    4.91                      -17.798275
                  4.9175                      -17.967538
                   4.925                      -18.174775
                  4.9325                      -18.420925
                    4.94                      -18.706921
                  4.9475                      -19.033023
                   4.955                      -19.397903
                  4.9625                      -19.797232
                    4.97                      -20.221481
                  4.9775                      -20.652698
                   4.985                      -21.060387
                  4.9925                      -21.397819
                       5                       -21.60251
                  5.0075                      -21.606608
                   5.015                      -21.359256
                  5.0225                      -20.850171
                    5.03                      -20.115176
                  5.0375                      -19.218401
                   5.045                      -18.227152
                  5.0525                      -17.195911
                    5.06                      -16.162161
                  5.0675                      -15.148753
                   5.075                      -14.167842
                  5.0825                      -13.223826
                    5.09                      -12.313817
                  5.0975                      -11.420988
                   5.105                      -10.455786
                  5.1125                      -16.540155
                    5.12                      -9.6533027
                  5.1275                      -8.8326887
                   5.135                      -8.1516092
                  5.1425                      -7.5338888
                    5.15                      -6.9633284
                  5.1575                      -6.4348723
                   5.165                      -5.9480502
                  5.1725                      -5.5065442
                    5.18                      -5.1204405
                  5.1875                      -4.8119961
                   5.195                      -4.6284049
                  5.2025                      -4.6691165
                    5.21                      -5.1390562
                  5.2175                      -6.4222624
                   5.225                      -9.0581001
                  5.2325                      -12.986836
                    5.24                      -14.295202
                  5.2475                      -11.829909
                   5.255                      -9.7314764
                  5.2625                      -8.5416802
                    5.27                      -8.3257468
                  5.2775                      -9.8135483
                   5.285                       -11.93714
                  5.2925                      -10.729844
                     5.3                      -9.6574252
                  5.3075                      -9.4615368
                   5.315                      -9.8531243
                  5.3225                      -10.204521
                    5.33                      -9.0687847
                  5.3375                      -6.9347583
                   5.345                      -5.8140582
                  5.3525                      -6.0374318
                    5.36                       -7.376894
                  5.3675                         -9.2061
                   5.375                       -10.98784
                  5.3825                      -13.008548
                    5.39                      -13.259674
                  5.3975                      -10.656819
                   5.405                      -8.3350806
                  5.4125                      -7.4815409
                    5.42                      -8.1507939
                  5.4275                       -9.300958
                   5.435                       -8.486127
                  5.4425                      -6.1337557
                    5.45                      -4.5771684
                  5.4575                      -3.9746306
                   5.465                      -4.1564725
                  5.4725                      -4.8286466
                    5.48                      -6.0466811
                  5.4875                      -6.6997151
                   5.495                      -5.4804888
                  5.5025                      -3.7327466
                    5.51                      -2.6896082
                  5.5175                       -2.151686
                   5.525                        -1.90341
                  5.5325                      -1.7920866
                    5.54                      -1.8405131
                  5.5475                      -1.8950256
                   5.555                      -1.5473914
                  5.5625                      -1.2161476
                    5.57                      -1.0405851
                  5.5775                     -0.96011095
                   5.585                      -5.4547161
                  5.5925                     -0.91232661
                     5.6                     -0.83847821
                  5.6075                     -0.80638191
                   5.615                     -0.78522074
                  5.6225                     -0.76963297
                    5.63                     -0.75762358
                  5.6375                     -0.74815402
                   5.645                     -0.74057993
                  5.6525                     -0.73445816
                    5.66                     -0.72946287
                  5.6675                     -0.72534296
                   5.675                     -0.72189816
                  5.6825                     -0.71896445
                    5.69                     -0.71640474
                  5.6975                     -0.71410264
                   5.705                      -0.7119582
                  5.7125                     -0.70988489
                    5.72                     -0.70780744
                  5.7275                     -0.70566032
                   5.735                     -0.70338654
                  5.7425                     -0.70093689
                    5.75                     -0.69826923
                  5.7575                     -0.69534803
                   5.765                     -0.69214399
                  5.7725                     -0.68863365
                    5.78                     -0.68479912
                  5.7875                     -0.68062777
                   5.795                     -0.67611192
                  5.8025                     -0.67124851
                    5.81                     -0.66603879
                  5.8175                       -0.660488
                   5.825                     -0.65460499
                  5.8325                     -0.64840195
                    5.84                     -0.64189415
                  5.8475                     -0.63509981
                   5.855                     -0.62804011
                  5.8625                      -0.6207395
                    5.87                     -0.61322629
                  5.8775                     -0.60553362
                   5.885                     -0.59770066
                  5.8925                     -0.58977365
                     5.9                     -0.58180583
                  5.9075                     -0.57385496
                   5.915                     -0.56597744
                  5.9225                     -0.55821922
                    5.93                     -0.55060685
                  5.9375                     -0.54314342
                   5.945                     -0.53581253
                  5.9525                     -0.52858859
                    5.96                     -0.52144797
                  5.9675                     -0.51437608
                   5.975                     -0.50736928
                  5.9825                     -0.50043312
                    5.99                     -0.49357912
                  5.9975                     -0.48682173
                   6.005                     -0.48017609
                  6.0125                     -0.47365667
                    6.02                     -0.46727652
                  6.0275                     -0.46104701
                   6.035                     -0.45497783
                  6.0425                     -0.44907712
                    6.05                     -0.44335167
                  6.0575                     -0.43780719
                   6.065                     -0.43244863
                  6.0725                     -0.42728045
                    6.08                      -0.4223071
                  6.0875                     -0.41753342
                   6.095                     -0.41296543
                  6.1025                     -0.40861128
                    6.11                     -0.40448286
                  6.1175                     -0.40059849
                   6.125                     -0.39698776
                  6.1325                     -0.39370084
                    6.14                     -0.39082828
                  6.1475                      -0.3885474
                   6.155                     -0.38724883
                  6.1625                     -0.38795905
                    6.17                     -0.39429691
                  6.1775                     -0.42956795
                   6.185                      -2.9782216
                  6.1925                     -0.39397483
                     6.2                     -0.36069545
                  6.2075                     -0.35520619
                   6.215                     -0.35249698
                  6.2225                     -0.35038704
                    6.23                     -0.34848121
                  6.2375                     -0.34668444
                   6.245                     -0.34497158
                  6.2525                     -0.34333649
                    6.26                     -0.34177839
                  6.2675                     -0.34029777
                   6.275                     -0.33889513
                  6.2825                     -0.33757065
                    6.29                     -0.33632417
                  6.2975                     -0.33515523
                   6.305                     -0.33406312
                  6.3125                     -0.33304697
                    6.32                     -0.33210582
                  6.3275                      -0.3312386
                   6.335                     -0.33044426
                  6.3425                     -0.32972172
                    6.35                     -0.32906993
                  6.3575                     -0.32848788
                   6.365                     -0.32797457
                  6.3725                     -0.32752912
                    6.38                     -0.32715065
                  6.3875                     -0.32683839
                   6.395                     -0.32659162
                  6.4025                     -0.32640969
                    6.41                     -0.32629204
                  6.4175                     -0.32623818
                   6.425                     -0.32624768
                  6.4325                      -0.3263202
                    6.44                     -0.32645546
                  6.4475                     -0.32665326
                   6.455                     -0.32691347
                  6.4625                     -0.32723602
                    6.47                     -0.32762092
                  6.4775                     -0.32806824
                   6.485                     -0.32857812
                  6.4925                     -0.32915077
                     6.5                     -0.32978644
                  6.5075                     -0.33048546
                   6.515                     -0.33124823
                  6.5225                     -0.33207521
                    6.53                      -0.3329669
                  6.5375                      -0.3339239
                   6.545                     -0.33494684
                  6.5525                     -0.33603644
                    6.56                     -0.33719349
                  6.5675                     -0.33841884
                   6.575                     -0.33971344
                  6.5825                     -0.34107832
                    6.59                     -0.34251459
                  6.5975                     -0.34402347
                   6.605                     -0.34560633
                  6.6125                     -0.34726463
                    6.62                     -0.34900003
                  6.6275                     -0.35081436
                   6.635                     -0.35270966
                  6.6425                     -0.35468825
                    6.65                     -0.35675279
                  6.6575                     -0.35890632
                   6.665                     -0.36115242
                  6.6725                     -0.36349529
                    6.68                     -0.36593995
                  6.6875                     -0.36849253
                   6.695                     -0.37116053
                  6.7025                      -0.3739534
                    6.71                     -0.37688311
                  6.7175                     -0.37996523
                   6.725                     -0.38322032
                  6.7325                     -0.38667618
                    6.74                     -0.39037119
                  6.7475                     -0.39435985
                   6.755                      -0.3987218
                  6.7625                     -0.40357753
                    6.77                     -0.40911702
                  6.7775                     -0.41565521
                   6.785                     -0.42374843
                  6.7925                     -0.43446408
                     6.8                       -0.450095
                  6.8075                     -0.47644366
                   6.815                     -0.53255622
                  6.8225                     -0.71946646
                    6.83                      -2.7716102
                  6.8375                      -1.6482305
                   6.845                      -1.6590602
                  6.8525                      -3.8727786
                    6.86                     -0.76122731
                  6.8675                     -0.53872837
                   6.875                      -0.4860793
                  6.8825                      -0.4699314
                    6.89                     -0.47311164
                  6.8975                     -0.51918928
                   6.905                     -0.93522943
                  6.9125                      -7.8615379
                    6.92                      -1.0212351
                  6.9275                     -0.69645803
                   6.935                     -0.61340853
                  6.9425                     -0.58020637
                    6.95                     -0.56430711
                  6.9575                      -0.5561872
                   6.965                     -0.55214675
                  6.9725                     -0.55046816
                    6.98                     -0.55024844
                  6.9875                     -0.55096631
                   6.995                     -0.55229768
                  7.0025                     -0.55402823
                    7.01                      -0.5560086
                  7.0175                      -0.5581298
                   7.025                     -0.56030903
                  7.0325                     -0.56248122
                    7.04                      -0.5645937
                  7.0475                     -0.56660278
                   7.055                     -0.56847161
                  7.0625                     -0.57016867
                    7.07                     -0.57166679
                  7.0775                     -0.57294248
                   7.085                     -0.57397547
                  7.0925                      -0.5747484
                     7.1                     -0.57524657
                  7.1075                     -0.57545785
                   7.115                     -0.57537262
                  7.1225                     -0.57498415
                    7.13                     -0.57428965
                  7.1375                     -0.57329376
                   7.145                     -0.57201905
                  7.1525                     -0.57054087
                    7.16                     -0.56911804
                  7.1675                     -0.56880308
                   7.175                     -0.57556676
                  7.1825                     -0.65739863
                    7.19                     -0.94590008
                  7.1975                     -0.65225942
                   7.205                     -0.60673925
                  7.2125                     -0.59282329
                    7.22                     -0.58837399
                  7.2275                     -0.59009628
                   7.235                     -0.59979234
                  7.2425                     -0.62558803
                    7.25                     -0.69685643
                  7.2575                      -0.9722237
                   7.265                      -3.7136301
                  7.2725                      -1.8421228
                    7.28                      -0.7637487
                  7.2875                     -0.60397027
                   7.295                     -0.55215574
                  7.3025                     -0.52763248
                    7.31                     -0.51298168
                  7.3175                     -0.50274363
                   7.325                      -0.4947877
                  7.3325                     -0.48815377
                    7.34                     -0.48236379
                  7.3475                     -0.47716244
                   7.355                     -0.47240677
                  7.3625                     -0.46801467
                    7.37                     -0.46393894
                  7.3775                     -0.46015361
                   7.385                     -0.45664621
                  7.3925                     -0.45341358
                     7.4                     -0.45045931
                  7.4075                     -0.44779258
                   7.415                     -0.44542768
                  7.4225                     -0.44338429
                    7.43                     -0.44168846
                  7.4375                     -0.44037466
                   7.445                      -0.4394895
                  7.4525                     -0.43909865
                    7.46                     -0.43930028
                  7.4675                     -0.44025383
                   7.475                     -0.44224897
                  7.4825                     -0.44589929
                    7.49                     -0.45282878
                  7.4975                      -0.4692175
                   7.505                     -0.54610492
                  7.5125                     -0.75379072
                    7.52                     -0.44747455
                  7.5275                     -0.44518824
                   7.535                     -0.45199573
                  7.5425                     -0.46311324
                    7.55                      -0.4920387
                  7.5575                     -0.83395211
                   7.565                     -0.94091554
                  7.5725                     -0.65248788
                    7.58                     -0.63252552
                  7.5875                     -0.65486602
                   7.595                     -0.70113652
                  7.6025                     -0.77435059
                    7.61                     -0.88852671
                  7.6175                      -1.0755121
                   7.625                      -1.4104465
                  7.6325                      -2.0981296
                    7.64                      -3.8309753
                  7.6475                      -9.8451596
                   7.655                      -12.306992
                  7.6625                      -12.080232
                    7.67                      -2.8939612
                  7.6775                       -1.560787
                   7.685                      -1.1398731
                  7.6925                     -0.95487915
                     7.7                     -0.86689763
