        Frequency / GHz                S2,1/abs,dB
                  2.1275                     -0.57685845
                   2.135                     -0.56775091
                  2.1425                     -0.55846039
                    2.15                     -0.54899864
                  2.1575                      -0.5393776
                   2.165                     -0.52960946
                  2.1725                     -0.51970659
                    2.18                     -0.50968157
                  2.1875                     -0.49954715
                   2.195                     -0.48931622
                  2.2025                     -0.47900185
                    2.21                     -0.46861721
                  2.2175                     -0.45817559
                   2.225                     -0.44769036
                  2.2325                     -0.43717498
                    2.24                     -0.42664297
                  2.2475                     -0.41610787
                   2.255                     -0.40558325
                  2.2625                     -0.39508268
                    2.27                     -0.38461968
                  2.2775                     -0.37420777
                   2.285                     -0.36386037
                  2.2925                     -0.35359084
                     2.3                      -0.3434124
                  2.3075                     -0.33333818
                   2.315                     -0.32338113
                  2.3225                     -0.31355403
                    2.33                     -0.30386948
                  2.3375                     -0.29433984
                   2.345                     -0.28497726
                  2.3525                     -0.27579361
                    2.36                     -0.26680046
                  2.3675                     -0.25800911
                   2.375                     -0.24943051
                  2.3825                     -0.24107528
                    2.39                     -0.23295366
                  2.3975                     -0.22507551
                   2.405                     -0.21745029
                  2.4125                     -0.21008702
                    2.42                     -0.20299431
                  2.4275                     -0.19618027
                   2.435                     -0.18965257
                  2.4425                     -0.18341839
                    2.45                     -0.17748439
                  2.4575                     -0.17185672
                   2.465                     -0.16654102
                  2.4725                     -0.16154238
                    2.48                     -0.15686534
                  2.4875                     -0.15251389
                   2.495                     -0.14849147
                  2.5025                     -0.14480093
                    2.51                     -0.14144458
                  2.5175                     -0.13842413
                   2.525                     -0.13574072
                  2.5325                     -0.13339493
                    2.54                     -0.13138676
                  2.5475                     -0.12971564
                   2.555                     -0.12838042
                  2.5625                     -0.12737941
                    2.57                     -0.12671035
                  2.5775                     -0.12637044
                   2.585                     -0.12635635
                  2.5925                     -0.12666422
                     2.6                     -0.12728967
                  2.6075                     -0.12822782
                   2.615                      -0.1294733
                  2.6225                     -0.13102028
                    2.63                     -0.13286245
                  2.6375                     -0.13499308
                   2.645                       -0.137405
                  2.6525                     -0.14009066
                    2.66                      -0.1430421
                  2.6675                     -0.14625099
                   2.675                     -0.14970868
                  2.6825                     -0.15340616
                    2.69                     -0.15733415
                  2.6975                     -0.16148307
                   2.705                     -0.16584306
                  2.7125                     -0.17040405
                    2.72                     -0.17515573
                  2.7275                      -0.1800876
                   2.735                     -0.18518898
                  2.7425                     -0.19044905
                    2.75                     -0.19585685
                  2.7575                      -0.2014013
                   2.765                     -0.20707124
                  2.7725                     -0.21285545
                    2.78                     -0.21874264
                  2.7875                     -0.22472152
                   2.795                     -0.23078078
                  2.8025                     -0.23690912
                    2.81                     -0.24309527
                  2.8175                     -0.24932801
                   2.825                      -0.2555962
                  2.8325                     -0.26188877
                    2.84                     -0.26819477
                  2.8475                     -0.27450335
                   2.855                      -0.2808038
                  2.8625                     -0.28708556
                    2.87                     -0.29333823
                  2.8775                     -0.29955161
                   2.885                     -0.30571565
                  2.8925                     -0.31182055
                     2.9                     -0.31785668
                  2.9075                     -0.32381468
                   2.915                     -0.32968539
                  2.9225                     -0.33545993
                    2.93                     -0.34112965
                  2.9375                     -0.34668619
                   2.945                     -0.35212144
                  2.9525                     -0.35742761
                    2.96                     -0.36259716
                  2.9675                     -0.36762286
                   2.975                     -0.37249781
                  2.9825                     -0.37721538
                    2.99                     -0.38176928
                  2.9975                     -0.38615352
                   3.005                     -0.39036246
                  3.0125                     -0.39439075
                    3.02                      -0.3982334
                  3.0275                     -0.40188575
                   3.035                     -0.40534346
                  3.0425                     -0.40860254
                    3.05                     -0.41165933
                  3.0575                     -0.41451053
                   3.065                     -0.41715315
                  3.0725                     -0.41958456
                    3.08                     -0.42180247
                  3.0875                     -0.42380494
                   3.095                     -0.42559035
                  3.1025                     -0.42715743
                    3.11                     -0.42850525
                  3.1175                     -0.42963321
                   3.125                     -0.43054106
                   3.132                     -0.43118984
                  3.1325                     -0.43122885
                    3.14                     -0.43169699
                  3.1475                     -0.43194621
                   3.155                     -0.43197753
                  3.1625                     -0.43179234
                    3.17                     -0.43139231
                  3.1775                     -0.43077942
                   3.185                     -0.42995596
                  3.1925                     -0.42892454
                     3.2                     -0.42768804
                  3.2075                     -0.42624963
                   3.215                     -0.42461277
                  3.2225                      -0.4227812
                    3.23                     -0.42075892
                  3.2375                     -0.41855019
                   3.245                     -0.41615954
                  3.2525                     -0.41359174
                    3.26                     -0.41085178
                  3.2675                     -0.40794491
                   3.275                     -0.40487658
                  3.2825                     -0.40165247
                    3.29                     -0.39827844
                  3.2975                     -0.39476056
                   3.305                     -0.39110508
                  3.3125                     -0.38731841
                    3.32                     -0.38340713
                  3.3275                     -0.37937798
                   3.335                     -0.37523782
                  3.3425                     -0.37099365
                    3.35                     -0.36665257
                  3.3575                     -0.36222179
                   3.365                     -0.35770861
                  3.3725                     -0.35312041
                    3.38                     -0.34846462
                  3.3875                     -0.34374874
                   3.395                     -0.33898028
                  3.4025                     -0.33416679
                    3.41                     -0.32931583
                  3.4175                     -0.32443495
                   3.425                     -0.31953167
                  3.4325                     -0.31461348
                    3.44                     -0.30968784
                  3.4475                     -0.30476213
                   3.455                     -0.29984366
                  3.4625                     -0.29493964
                    3.47                     -0.29005717
                  3.4775                     -0.28520326
                   3.485                     -0.28038477
                  3.4925                     -0.27560839
                     3.5                     -0.27088069
                  3.5075                     -0.26620805
                   3.515                     -0.26159665
                  3.5225                      -0.2570525
                    3.53                     -0.25258137
                  3.5375                     -0.24818884
                   3.545                     -0.24388022
                  3.5525                     -0.23966061
                    3.56                     -0.23553483
                  3.5675                     -0.23150747
                   3.575                     -0.22758282
                  3.5825                     -0.22376489
                    3.59                     -0.22005742
                  3.5975                     -0.21646386
                   3.605                     -0.21298733
                  3.6125                     -0.20963067
                    3.62                     -0.20639641
                  3.6275                     -0.20328676
                   3.635                     -0.20030362
                  3.6425                     -0.19744857
                    3.65                     -0.19472288
                  3.6575                     -0.19212749
                   3.665                     -0.18966302
                  3.6725                      -0.1873298
                    3.68                     -0.18512783
                  3.6875                      -0.1830568
                   3.695                     -0.18111609
                  3.7025                     -0.17930481
                    3.71                     -0.17762174
                  3.7175                      -0.1760654
                   3.725                     -0.17463402
                  3.7325                     -0.17332557
                    3.74                     -0.17213774
                  3.7475                       -0.171068
                   3.755                     -0.17011357
                  3.7625                     -0.16927142
                    3.77                     -0.16853833
                  3.7775                     -0.16791086
                   3.785                     -0.16738541
                  3.7925                     -0.16695817
                     3.8                     -0.16662518
