        Frequency / GHz                S1,1/abs,dB
                   2.195                      -10.876621
                  2.2025                       -10.99582
                    2.21                      -11.119497
                  2.2175                       -11.24779
                   2.225                      -11.380847
                  2.2325                      -11.518825
                    2.24                      -11.661892
                  2.2475                      -11.810226
                   2.255                      -11.964016
                  2.2625                      -12.123466
                    2.27                      -12.288794
                  2.2775                      -12.460231
                   2.285                      -12.638027
                  2.2925                      -12.822449
                     2.3                      -13.013787
                  2.3075                      -13.212352
                   2.315                      -13.418479
                  2.3225                      -13.632531
                    2.33                      -13.854905
                  2.3375                      -14.086029
                   2.345                      -14.326372
                  2.3525                      -14.576445
                    2.36                       -14.83681
                  2.3675                      -15.108085
                   2.375                      -15.390952
                  2.3825                      -15.686165
                    2.39                      -15.994563
                  2.3975                      -16.317083
                   2.405                      -16.654776
                  2.4125                      -17.008824
                    2.42                      -17.380567
                  2.4275                      -17.771527
                   2.435                      -18.183451
                  2.4425                      -18.618351
                    2.45                      -19.078563
                  2.4575                       -19.56682
                   2.465                      -20.086351
                  2.4725                      -20.641006
                    2.48                      -21.235428
                  2.4875                      -21.875284
                   2.495                      -22.567598
                  2.5025                      -23.321217
                    2.51                        -24.1475
                  2.5175                      -25.061381
                   2.525                      -26.083032
                  2.5325                      -27.240651
                    2.54                      -28.575373
                  2.5475                      -30.150624
                   2.555                      -32.071809
                  2.5625                      -34.533974
                    2.57                      -37.964278
                  2.5775                      -43.636533
                   2.585                      -57.462081
                  2.5925                      -44.626418
                     2.6                      -38.529506
                  2.6075                      -34.973497
                   2.615                      -32.465716
                  2.6225                      -30.531498
                    2.63                      -28.959615
                  2.6375                      -27.637663
                   2.645                        -26.4987
                  2.6525                      -25.499631
                    2.66                      -24.611079
                  2.6675                       -23.81212
                   2.675                       -23.08732
                  2.6825                      -22.424972
                    2.69                      -21.815979
                  2.6975                      -21.253139
                   2.705                      -20.730645
                  2.7125                      -20.243751
                    2.72                      -19.788526
                  2.7275                      -19.361679
                   2.735                      -18.960424
                  2.7425                      -18.582384
                    2.75                      -18.225516
                  2.7575                      -17.888047
                   2.765                      -17.568431
                  2.7725                       -17.26531
                    2.78                      -16.977488
                  2.7875                      -16.703902
                   2.795                      -16.443606
                  2.8025                      -16.195753
                    2.81                      -15.959581
                  2.8175                      -15.734405
                   2.825                      -15.519602
                  2.8325                       -15.31461
                    2.84                      -15.118914
                  2.8475                      -14.932045
                   2.855                      -14.753575
                  2.8625                      -14.583108
                    2.87                      -14.420284
                  2.8775                      -14.264767
                   2.885                       -14.11625
                  2.8925                      -13.974448
                     2.9                      -13.839095
                  2.9075                      -13.709946
                   2.915                      -13.586774
                  2.9225                      -13.469366
                    2.93                      -13.357524
                  2.9375                      -13.251064
                   2.945                      -13.149814
                  2.9525                      -13.053612
                    2.96                      -12.962309
                  2.9675                      -12.875764
                   2.975                      -12.793845
                  2.9825                      -12.716427
                    2.99                      -12.643397
                  2.9975                      -12.574646
                   3.005                      -12.510071
                  3.0125                      -12.449579
                    3.02                       -12.39308
                  3.0275                      -12.340491
                   3.035                      -12.291734
                  3.0425                      -12.246736
                    3.05                       -12.20543
                  3.0575                      -12.167753
                   3.065                      -12.133644
                  3.0725                       -12.10305
                    3.08                       -12.07592
                  3.0875                      -12.052207
                   3.095                      -12.031868
                  3.1025                      -12.014863
                    3.11                      -12.001155
                  3.1175                      -11.990713
                   3.125                      -11.983506
                   3.132                      -11.979674
                  3.1325                      -11.979507
                    3.14                      -11.978693
                  3.1475                      -11.981042
                   3.155                      -11.986538
                  3.1625                      -11.995166
                    3.17                      -12.006912
                  3.1775                      -12.021767
                   3.185                      -12.039724
                  3.1925                      -12.060779
                     3.2                       -12.08493
                  3.2075                      -12.112178
                   3.215                      -12.142525
                  3.2225                      -12.175979
                    3.23                      -12.212546
                  3.2375                      -12.252238
                   3.245                      -12.295069
                  3.2525                      -12.341053
                    3.26                       -12.39021
                  3.2675                       -12.44256
                   3.275                      -12.498126
                  3.2825                      -12.556935
                    3.29                      -12.619016
                  3.2975                      -12.684399
                   3.305                      -12.753118
                  3.3125                      -12.825211
                    3.32                      -12.900717
                  3.3275                      -12.979678
                   3.335                       -13.06214
                  3.3425                      -13.148152
                    3.35                      -13.237764
                  3.3575                      -13.331033
                   3.365                      -13.428015
                  3.3725                      -13.528774
                    3.38                      -13.633374
                  3.3875                      -13.741884
                   3.395                      -13.854378
                  3.4025                      -13.970932
                    3.41                      -14.091629
                  3.4175                      -14.216553
                   3.425                      -14.345797
                  3.4325                      -14.479457
                    3.44                      -14.617632
                  3.4475                      -14.760431
                   3.455                      -14.907966
                  3.4625                      -15.060356
                    3.47                      -15.217729
                  3.4775                      -15.380217
                   3.485                      -15.547961
                  3.4925                      -15.721112
                     3.5                      -15.899828
                  3.5075                      -16.084278
                   3.515                      -16.274641
                  3.5225                      -16.471107
                    3.53                       -16.67388
                  3.5375                      -16.883176
                   3.545                      -17.099227
                  3.5525                      -17.322279
                    3.56                      -17.552598
                  3.5675                      -17.790469
                   3.575                      -18.036198
                  3.5825                      -18.290114
                    3.59                      -18.552573
                  3.5975                      -18.823961
                   3.605                      -19.104695
                  3.6125                      -19.395231
                    3.62                      -19.696063
                  3.6275                      -20.007732
                   3.635                      -20.330832
                  3.6425                      -20.666017
                    3.65                      -21.014006
                  3.6575                      -21.375596
                   3.665                      -21.751676
                  3.6725                      -22.143233
                    3.68                      -22.551377
