        Frequency / GHz                S2,2/abs,dB
----------------------------------------------------------------------
                     0.5                      -14.464753
                  0.5075                      -14.458073
                   0.515                       -14.45594
                  0.5225                      -14.458365
                    0.53                      -14.465364
                  0.5375                       -14.47696
                   0.545                       -14.49318
                  0.5525                      -14.514058
                    0.56                      -14.539634
                  0.5675                      -14.569955
                   0.575                      -14.605072
                  0.5825                      -14.645047
                    0.59                      -14.689944
                  0.5975                       -14.73984
                   0.605                      -14.794815
                  0.6125                      -14.854959
                    0.62                      -14.920372
                  0.6275                      -14.991162
                   0.635                      -15.067447
                  0.6425                      -15.149356
                    0.65                      -15.237027
                  0.6575                      -15.330613
                   0.665                      -15.430278
                  0.6725                      -15.536201
                    0.68                      -15.648576
                  0.6875                      -15.767612
                   0.695                      -15.893537
                  0.7025                      -16.026599
                    0.71                      -16.167067
                  0.7175                      -16.315232
                   0.725                      -16.471412
                  0.7325                      -16.635955
                    0.74                      -16.809239
                  0.7475                      -16.991677
                   0.755                      -17.183724
                  0.7625                      -17.385877
                    0.77                      -17.598684
                  0.7775                       -17.82275
                   0.785                      -18.058746
                  0.7925                      -18.307414
                     0.8                      -18.569583
                  0.8075                      -18.846179
                   0.815                      -19.138243
                  0.8225                      -19.446946
                    0.83                      -19.773618
                  0.8375                      -20.119774
                   0.845                      -20.487148
                  0.8525                      -20.877741
                    0.86                      -21.293876
                  0.8675                      -21.738275
                   0.875                      -22.214147
                  0.8825                       -22.72532
                    0.89                      -23.276409
                  0.8975                      -23.873043
                   0.905                       -24.52219
                  0.9125                      -25.232618
                    0.92                      -26.015564
                  0.9275                       -26.88577
                   0.935                      -27.863088
                  0.9425                      -28.975156
                    0.95                      -30.262046
                  0.9575                      -31.784976
                   0.965                      -33.644143
                  0.9725                      -36.019796
                    0.98                      -39.282646
                  0.9875                      -44.332222
                   0.995                      -51.119762
                  1.0025                      -45.042457
                    1.01                      -39.652349
                  1.0175                      -36.209594
                   1.025                      -33.717951
                  1.0325                      -31.771453
                    1.04                      -30.176225
                  1.0475                      -28.825856
                   1.055                      -27.655923
                  1.0625                      -26.624539
                    1.07                      -25.702968
                  1.0775                      -24.870653
                   1.085                      -24.112385
                  1.0925                      -23.416599
                     1.1                      -22.774296
                  1.1075                      -22.178339
                   1.115                      -21.622973
                  1.1225                      -21.103488
                    1.13                      -20.615982
                  1.1375                      -20.157186
                   1.145                      -19.724334
                  1.1525                      -19.315067
                    1.16                      -18.927352
                  1.1675                      -18.559429
                   1.175                      -18.209765
                  1.1825                      -17.877012
                    1.19                      -17.559983
                  1.1975                      -17.257623
                   1.205                      -16.968996
                  1.2125                      -16.693262
                    1.22                      -16.429668
                  1.2275                      -16.177535
                   1.235                      -15.936251
                  1.2425                      -15.705257
                    1.25                       -15.48405
                  1.2575                      -15.272166
                   1.265                      -15.069185
                  1.2725                      -14.874721
                    1.28                      -14.688418
                  1.2875                      -14.509951
                   1.295                      -14.339021
                  1.3025                      -14.175349
                    1.31                       -14.01868
                  1.3175                      -13.868779
                   1.325                      -13.725426
                  1.3325                      -13.588418
                    1.34                      -13.457569
                  1.3475                      -13.332704
                   1.355                      -13.213662
                  1.3625                      -13.100294
                    1.37                      -12.992462
                  1.3775                      -12.890036
                   1.385                        -12.7929
                  1.3925                      -12.700944
                     1.4                      -12.614067
                  1.4075                      -12.532176
                   1.415                      -12.455187
                  1.4225                      -12.383022
                    1.43                      -12.315611
                  1.4375                       -12.25289
                   1.445                      -12.194802
                  1.4525                      -12.141295
                    1.46                      -12.092326
                  1.4675                      -12.047855
                   1.475                      -12.007849
                  1.4825                      -11.972281
                    1.49                       -11.94113
                  1.4975                      -11.914379
                   1.505                      -11.892018
                  1.5125                      -11.874041
                    1.52                      -11.860449
                  1.5275                      -11.851249
                   1.535                      -11.846451
                  1.5425                      -11.846073
                    1.55                      -11.850137
                  1.5575                      -11.858673
                   1.565                      -11.871714
                  1.5725                      -11.889303
                    1.58                      -11.911484
                  1.5875                      -11.938312
                   1.595                      -11.969847
                  1.6025                      -12.006156
                    1.61                      -12.047312
                   1.611                       -12.05317
                  1.6175                      -12.093398
                   1.625                      -12.144503
                  1.6325                      -12.200724
                    1.64                      -12.262169
                  1.6475                      -12.328953
                   1.655                      -12.401202
                  1.6625                      -12.479052
                    1.67                       -12.56265
