        Frequency / GHz                S1,1/abs,dB
                   2.225                      -14.402566
                  2.2325                      -14.664794
                    2.24                      -14.938684
                  2.2475                       -15.22499
                   2.255                       -15.52455
                  2.2625                      -15.838298
                    2.27                      -16.167281
                  2.2775                      -16.512676
                   2.285                      -16.875816
                  2.2925                      -17.258214
                     2.3                      -17.661605
                  2.3075                      -18.087983
                   2.315                      -18.539662
                  2.3225                      -19.019347
                    2.33                      -19.530226
                  2.3375                      -20.076094
                   2.345                       -20.66152
                  2.3525                      -21.292068
                    2.36                      -21.974611
                  2.3675                      -22.717776
                   2.375                      -23.532591
                  2.3825                      -24.433464
                    2.39                      -25.439709
                  2.3975                      -26.578027
                   2.405                      -27.886759
                  2.4125                      -29.423613
                    2.42                      -31.280762
                  2.4275                      -33.616712
                   2.435                       -36.72619
                  2.4425                      -41.118412
                    2.45                      -45.422697
                  2.4575                      -41.804465
                   2.465                      -37.250141
                  2.4725                      -34.037199
                    2.48                       -31.65048
                  2.4875                      -29.770203
                   2.495                      -28.225623
                  2.5025                      -26.918457
                    2.51                      -25.787693
                  2.5175                      -24.793069
                   2.525                      -23.906694
                  2.5325                      -23.108483
                    2.54                      -22.383505
                  2.5475                      -21.720367
                   2.555                      -21.110177
                  2.5625                      -20.545867
                    2.57                      -20.021728
                  2.5775                      -19.533078
                   2.585                      -19.076035
                  2.5925                       -18.64734
                     2.6                      -18.244235
                  2.6075                      -17.864362
                   2.615                      -17.505689
                  2.6225                      -17.166455
                    2.63                      -16.845121
                  2.6375                      -16.540337
                   2.645                      -16.250909
                  2.6525                      -15.975779
                    2.66                      -15.714002
                  2.6675                      -15.464732
                   2.675                       -15.22721
                  2.6825                       -15.00075
                    2.69                       -14.78473
                  2.6975                      -14.578588
                   2.705                      -14.381808
                  2.7125                      -14.193923
                    2.72                      -14.014503
                  2.7275                      -13.843154
                   2.735                      -13.679512
                  2.7425                      -13.523245
                    2.75                      -13.374043
                  2.7575                      -13.231621
                   2.765                      -13.095714
                  2.7725                      -12.966078
                    2.78                      -12.842484
                  2.7875                      -12.724721
                   2.795                      -12.612591
                  2.8025                      -12.505909
                    2.81                      -12.404506
                  2.8175                      -12.308219
                   2.825                        -12.2169
                  2.8325                      -12.130409
                    2.84                      -12.048615
                  2.8475                      -11.971395
                   2.855                      -11.898636
                  2.8625                       -11.83023
                    2.87                      -11.766078
                  2.8775                      -11.706086
                   2.885                      -11.650167
                  2.8925                      -11.598239
                     2.9                      -11.550226
                  2.9075                      -11.506058
                   2.915                      -11.465668
                  2.9225                      -11.428995
                    2.93                      -11.395983
                  2.9375                      -11.366578
                   2.945                      -11.340733
                  2.9525                      -11.318402
                    2.96                      -11.299545
                  2.9675                      -11.284124
                   2.975                      -11.272105
                  2.9825                      -11.263457
                    2.99                      -11.258154
                  2.9975                       -11.25617
                   3.005                      -11.257483
                  3.0125                      -11.262076
                    3.02                      -11.269933
                  3.0275                       -11.28104
                   3.035                      -11.295387
                  3.0425                      -11.312966
                    3.05                      -11.333771
                  3.0575                      -11.357801
                   3.065                      -11.385053
                  3.0725                      -11.415531
                    3.08                      -11.449239
                  3.0875                      -11.486182
                   3.095                       -11.52637
                  3.1025                      -11.569814
                    3.11                      -11.616528
                  3.1175                      -11.666525
                   3.125                      -11.719825
                   3.132                      -11.772567
                  3.1325                      -11.776446
                    3.14                      -11.836411
                  3.1475                      -11.899744
                   3.155                       -11.96647
                  3.1625                      -12.036619
                    3.17                      -12.110221
                  3.1775                      -12.187307
                   3.185                      -12.267914
                  3.1925                      -12.352077
                     3.2                      -12.439836
                  3.2075                      -12.531232
                   3.215                      -12.626309
                  3.2225                      -12.725111
                    3.23                      -12.827688
                  3.2375                      -12.934089
                   3.245                      -13.044366
                  3.2525                      -13.158576
                    3.26                      -13.276774
                  3.2675                      -13.399021
                   3.275                      -13.525378
                  3.2825                      -13.655911
                    3.29                      -13.790686
