        Frequency / GHz                S1,1/abs,dB
                  2.2475                       -18.05239
                   2.255                      -18.436653
                  2.2625                      -18.842024
                    2.27                      -19.270521
                  2.2775                      -19.724487
                   2.285                      -20.206664
                  2.2925                      -20.720292
                     2.3                      -21.269232
                  2.3075                       -21.85814
                   2.315                      -22.492705
                  2.3225                      -23.179973
                    2.33                      -23.928825
                  2.3375                      -24.750668
                   2.345                      -25.660503
                  2.3525                      -26.678612
                    2.36                       -27.83337
                  2.3675                      -29.166232
                   2.375                      -30.741248
                  2.3825                      -32.665227
                    2.39                      -35.137012
                  2.3975                       -38.59777
                   2.405                      -44.418653
                  2.4125                      -70.586653
                    2.42                       -45.32792
                  2.4275                      -39.096517
                   2.435                      -35.518773
                  2.4425                      -33.003311
                    2.45                      -31.064978
                  2.4575                      -29.490279
                   2.465                      -28.166129
                  2.4725                      -27.025338
                    2.48                      -26.024714
                  2.4875                      -25.134836
                   2.495                      -24.334759
                  2.5025                      -23.609044
                    2.51                      -22.945976
                  2.5175                       -22.33646
                   2.525                      -21.773292
                  2.5325                      -21.250665
                    2.54                      -20.763833
                  2.5475                      -20.308866
                   2.555                      -19.882472
                  2.5625                      -19.481864
                    2.57                      -19.104667
                  2.5775                      -18.748833
                   2.585                       -18.41259
                  2.5925                       -18.09439
                     2.6                      -17.792876
                  2.6075                      -17.506846
                   2.615                      -17.235238
                  2.6225                      -16.977103
                    2.63                      -16.731591
                  2.6375                      -16.497939
                   2.645                      -16.275459
                  2.6525                      -16.063525
                    2.66                      -15.861572
                  2.6675                      -15.669083
                   2.675                      -15.485587
                  2.6825                      -15.310651
                    2.69                      -15.143878
                  2.6975                      -14.984903
                   2.705                       -14.83339
                  2.7125                      -14.689026
                    2.72                      -14.551524
                  2.7275                      -14.420617
                   2.735                      -14.296055
                  2.7425                      -14.177609
                    2.75                      -14.065062
                  2.7575                      -13.958216
                   2.765                      -13.856881
                  2.7725                      -13.760885
                    2.78                      -13.670062
                  2.7875                       -13.58426
                   2.795                      -13.503337
                  2.8025                      -13.427157
                    2.81                      -13.355596
                  2.8175                      -13.288535
                   2.825                      -13.225865
                  2.8325                      -13.167481
                    2.84                      -13.113287
                  2.8475                      -13.063192
                   2.855                      -13.017112
                  2.8625                      -12.974967
                    2.87                      -12.936681
                  2.8775                      -12.902187
                   2.885                       -12.87142
                  2.8925                      -12.844318
                     2.9                      -12.820826
                  2.9075                      -12.800892
                   2.915                      -12.784468
                  2.9225                      -12.771509
                    2.93                      -12.761973
                  2.9375                      -12.755825
                   2.945                      -12.753028
                  2.9525                      -12.753552
                    2.96                      -12.757368
                  2.9675                      -12.764451
                   2.975                      -12.774778
                  2.9825                      -12.788329
                    2.99                      -12.805086
                  2.9975                      -12.825035
                   3.005                      -12.848162
                  3.0125                      -12.874458
                    3.02                      -12.903912
                  3.0275                       -12.93652
                   3.035                      -12.972278
                  3.0425                      -13.011181
                    3.05                      -13.053231
                  3.0575                      -13.098427
                   3.065                      -13.146774
                  3.0725                      -13.198274
                    3.08                      -13.252933
                  3.0875                      -13.310759
                   3.095                       -13.37176
                  3.1025                      -13.435945
                    3.11                      -13.503324
                  3.1175                      -13.573909
                   3.125                      -13.647712
                   3.132                      -13.719509
                  3.1325                      -13.724745
                    3.14                      -13.805023
                  3.1475                      -13.888557
                   3.155                      -13.975364
                  3.1625                      -14.065456
                    3.17                      -14.158848
                  3.1775                      -14.255553
                   3.185                      -14.355586
                  3.1925                       -14.45896
                     3.2                      -14.565686
                  3.2075                      -14.675777
                   3.215                      -14.789242
                  3.2225                      -14.906091
                    3.23                      -15.026331
                  3.2375                      -15.149967
                   3.245                      -15.277003
                  3.2525                       -15.40744
                    3.26                      -15.541276
                  3.2675                      -15.678506
                   3.275                      -15.819123
                  3.2825                      -15.963115
                    3.29                      -16.110465
                  3.2975                      -16.261155
                   3.305                      -16.415157
                  3.3125                      -16.572443
                    3.32                      -16.732976
                  3.3275                      -16.896713
                   3.335                      -17.063605
                  3.3425                      -17.233595
                    3.35                      -17.406618
                  3.3575                      -17.582601
                   3.365                      -17.761462
                  3.3725                      -17.943108
                    3.38                      -18.127435
                  3.3875                      -18.314331
                   3.395                      -18.503668
                  3.4025                      -18.695309
                    3.41                      -18.889099
                  3.4175                      -19.084872
                   3.425                      -19.282447
                  3.4325                      -19.481625
                    3.44                      -19.682193
                  3.4475                      -19.883917
                   3.455                      -20.086549
                  3.4625                       -20.28982
                    3.47                      -20.493442
                  3.4775                      -20.697108
                   3.485                       -20.90049
                  3.4925                      -21.103242
                     3.5                      -21.304996
                  3.5075                      -21.505364
                   3.515                      -21.703941
                  3.5225                        -21.9003
                    3.53                      -22.093999
                  3.5375                      -22.284579
                   3.545                      -22.471565
                  3.5525                      -22.654471
                    3.56                        -22.8328
                  3.5675                      -23.006048
                   3.575                      -23.173705
                  3.5825                      -23.335262
                    3.59                      -23.490209
                  3.5975                      -23.638047
                   3.605                      -23.778284
                  3.6125                      -23.910445
                    3.62                      -24.034074
                  3.6275                      -24.148738
                   3.635                      -24.254031
                  3.6425                      -24.349582
                    3.65                      -24.435052
                  3.6575                      -24.510146
                   3.665                      -24.574607
                  3.6725                      -24.628225
                    3.68                      -24.670839
                  3.6875                      -24.702334
                   3.695                      -24.722648
                  3.7025                      -24.731766
                    3.71                      -24.729726
                  3.7175                      -24.716616
                   3.725                      -24.692572
                  3.7325                      -24.657775
                    3.74                      -24.612454
                  3.7475                      -24.556878
                   3.755                      -24.491357
                  3.7625                      -24.416235
                    3.77                       -24.33189
                  3.7775                      -24.238729
                   3.785                      -24.137183
                  3.7925                      -24.027705
                     3.8                      -23.910764
                  3.8075                      -23.786845
                   3.815                      -23.656439
                  3.8225                      -23.520046
                    3.83                      -23.378166
                  3.8375                      -23.231302
                   3.845                       -23.07995
                  3.8525                      -22.924602
                    3.86                       -22.76574
                  3.8675                      -22.603837
                   3.875                      -22.439353
                  3.8825                      -22.272735
                    3.89                      -22.104413
                  3.8975                      -21.934804
                   3.905                      -21.764307
                  3.9125                      -21.593304
                    3.92                      -21.422161
                  3.9275                      -21.251225
                   3.935                      -21.080828
                  3.9425                      -20.911284
                    3.95                      -20.742891
                  3.9575                      -20.575929
                   3.965                      -20.410666
                  3.9725                      -20.247352
                    3.98                      -20.086225
                  3.9875                      -19.927507
                   3.995                      -19.771408
                  4.0025                      -19.618127
                    4.01                      -19.467851
                  4.0175                      -19.320753
                   4.025                      -19.177001
                  4.0325                       -19.03675
                    4.04                      -18.900147
                  4.0475                      -18.767331
                   4.055                      -18.638433
                  4.0625                      -18.513578
                    4.07                      -18.392884
                  4.0775                      -18.276464
                   4.085                      -18.164425
                  4.0925                      -18.056869
                     4.1                      -17.953895
                  4.1075                      -17.855599
                   4.115                      -17.762071
                  4.1225                      -17.673402
                    4.13                      -17.589679
                  4.1375                      -17.510987
                   4.145                      -17.437412
                  4.1525                      -17.369037
                    4.16                      -17.305946
                  4.1675                      -17.248224
                   4.175                      -17.195957
                  4.1825                      -17.149229
                    4.19                      -17.108132
                  4.1975                      -17.072755
                   4.205                      -17.043193
                  4.2125                      -17.019545
                    4.22                      -17.001912
                  4.2275                      -16.990403
                   4.235                       -16.98513
                  4.2425                      -16.986214
                    4.25                       -16.99378
                  4.2575                      -17.007966
                   4.265                      -17.028914
                  4.2725                      -17.056781
                    4.28                       -17.09173
                  4.2875                      -17.133942
                   4.295                      -17.183607
                  4.3025                      -17.240934
                    4.31                      -17.306146
                  4.3175                      -17.379486
                   4.325                      -17.461218
                  4.3325                      -17.551627
                    4.34                      -17.651025
                  4.3475                      -17.759751
                   4.355                      -17.878175
                  4.3625                      -18.006702
                    4.37                      -18.145774
                  4.3775                      -18.295879
                   4.385                       -18.45755
                  4.3925                      -18.631375
                     4.4                      -18.818004
                  4.4075                      -19.018155
                   4.415                      -19.232623
                  4.4225                      -19.462293
                    4.43                       -19.70815
                  4.4375                      -19.971295
                   4.445                      -20.252961
                  4.4525                      -20.554535
                    4.46                      -20.877579
                  4.4675                       -21.22386
                   4.475                      -21.595381
                  4.4825                       -21.99442
                    4.49                      -22.423571
                  4.4975                      -22.885793
                   4.505                       -23.38446
                  4.5125                      -23.923403
                    4.52                      -24.506939
                  4.5275                      -25.139845
                   4.535                       -25.82723
                  4.5425                      -26.574172
                    4.55                      -27.384862
                  4.5575                      -28.260787
                   4.565                      -29.196968
                  4.5725                      -30.174648
                    4.58                      -31.148441
                  4.5875                      -32.028629
                   4.595                      -32.671882
                  4.6025                      -32.915495
                    4.61                      -32.672032
                  4.6175                      -31.999906
                   4.625                       -31.05417
                  4.6325                       -29.98595
                    4.64                      -28.894009
                  4.6475                      -27.827232
                   4.655                      -26.799329
                  4.6625                      -25.792618
                    4.67                       -24.71547
                  4.6775                      -22.889273
                   4.685                      -22.920792
                  4.6925                      -23.417701
                     4.7                      -22.717143
                  4.7075                      -22.077966
                   4.715                      -21.497494
                  4.7225                      -20.963953
                    4.73                       -20.46975
                  4.7375                      -20.009765
                   4.745                       -19.58026
                  4.7525                      -19.178338
                    4.76                      -18.801657
                  4.7675                      -18.448265
                   4.775                      -18.116506
                  4.7825                       -17.80495
                    4.79                      -17.512349
                  4.7975                      -17.237604
                   4.805                      -16.979739
                  4.8125                      -16.737885
                    4.82                      -16.511259
                  4.8275                      -16.299157
                   4.835                       -16.10094
                  4.8425                      -15.916029
                    4.85                      -15.743896
                  4.8575                      -15.584059
                   4.865                      -15.436076
                  4.8725                      -15.299543
                    4.88                       -15.17409
                  4.8875                      -15.059376
                   4.895                      -14.955088
                  4.9025                      -14.860942
                    4.91                      -14.776675
                  4.9175                      -14.702049
                   4.925                      -14.636845
                  4.9325                      -14.580867
                    4.94                      -14.533936
                  4.9475                      -14.495895
                   4.955                      -14.466602
                  4.9625                      -14.445935
                    4.97                      -14.433787
                  4.9775                      -14.430069
                   4.985                      -14.434711
                  4.9925                      -14.447655
                       5                      -14.468864
                  5.0075                      -14.498314
                   5.015                         -14.536
                  5.0225                      -14.581932
                    5.03                      -14.636138
                  5.0375                      -14.698663
                   5.045                      -14.769569
                  5.0525                      -14.848934
                    5.06                      -14.936856
                  5.0675                       -15.03345
                   5.075                       -15.13885
                  5.0825                       -15.25321
                    5.09                      -15.376702
                  5.0975                      -15.509518
                   5.105                      -15.651871
                  5.1125                      -15.803995
