        Frequency / GHz                S2,1/abs,dB
----------------------------------------------------------------------
                     0.5                     -0.43883832
                  0.5075                     -0.44199378
                   0.515                     -0.44485566
                  0.5225                     -0.44741799
                    0.53                     -0.44967541
                  0.5375                     -0.45162319
                   0.545                     -0.45325717
                  0.5525                     -0.45457383
                    0.56                     -0.45557024
                  0.5675                     -0.45624408
                   0.575                     -0.45659362
                  0.5825                     -0.45661774
                    0.59                     -0.45631591
                  0.5975                      -0.4556882
                   0.605                     -0.45473526
                  0.6125                     -0.45345831
                    0.62                     -0.45185918
                  0.6275                     -0.44994024
                   0.635                     -0.44770445
                  0.6425                     -0.44515531
                    0.65                      -0.4422969
                  0.6575                     -0.43913382
                   0.665                     -0.43567122
                  0.6725                     -0.43191479
                    0.68                     -0.42787073
                  0.6875                     -0.42354576
                   0.695                     -0.41894711
                  0.7025                     -0.41408249
                    0.71                     -0.40896012
                  0.7175                     -0.40358868
                   0.725                      -0.3979773
                  0.7325                     -0.39213558
                    0.74                     -0.38607356
                  0.7475                     -0.37980169
                   0.755                     -0.37333085
                  0.7625                      -0.3666723
                    0.77                     -0.35983769
                  0.7775                     -0.35283904
                   0.785                     -0.34568872
                  0.7925                     -0.33839941
                     0.8                     -0.33098414
                  0.8075                     -0.32345621
                   0.815                     -0.31582921
                  0.8225                     -0.30811697
                    0.83                     -0.30033357
                  0.8375                      -0.2924933
                   0.845                     -0.28461062
                  0.8525                     -0.27670019
                    0.86                     -0.26877678
                  0.8675                      -0.2608553
                   0.875                     -0.25295073
                  0.8825                     -0.24507813
                    0.89                      -0.2372526
                  0.8975                     -0.22948923
                   0.905                     -0.22180311
                  0.9125                     -0.21420928
                    0.92                     -0.20672269
                  0.9275                      -0.1993582
                   0.935                     -0.19213053
                  0.9425                     -0.18505421
                    0.95                      -0.1781436
                  0.9575                     -0.17141282
                   0.965                     -0.16487574
                  0.9725                     -0.15854592
                    0.98                     -0.15243662
                  0.9875                     -0.14656073
                   0.995                     -0.14093078
                  1.0025                     -0.13555887
                    1.01                     -0.13045667
                  1.0175                     -0.12563538
                   1.025                     -0.12110571
                  1.0325                     -0.11687784
                    1.04                     -0.11296141
                  1.0475                     -0.10936549
                   1.055                     -0.10609853
                  1.0625                     -0.10316841
                    1.07                     -0.10058232
                  1.0775                    -0.098346838
                   1.085                    -0.096467841
                  1.0925                    -0.094950526
                     1.1                    -0.093799384
                  1.1075                    -0.093018194
                   1.115                    -0.092610004
                  1.1225                    -0.092577132
                    1.13                    -0.092921151
                  1.1375                    -0.093642893
                   1.145                    -0.094742441
                  1.1525                    -0.096219128
                    1.16                    -0.098071543
                  1.1675                     -0.10029753
                   1.175                     -0.10289421
                  1.1825                     -0.10585794
                    1.19                      -0.1091844
                  1.1975                     -0.11286854
                   1.205                     -0.11690462
                  1.2125                     -0.12128621
                    1.22                     -0.12600623
                  1.2275                     -0.13105696
                   1.235                     -0.13643004
                  1.2425                     -0.14211652
                    1.25                     -0.14810687
                  1.2575                       -0.154391
                   1.265                     -0.16095828
                  1.2725                      -0.1677976
                    1.28                     -0.17489736
                  1.2875                      -0.1822455
                   1.295                     -0.18982957
                  1.3025                     -0.19763669
                    1.31                     -0.20565365
                  1.3175                     -0.21386689
                   1.325                     -0.22226257
                  1.3325                     -0.23082657
                    1.34                     -0.23954452
                  1.3475                     -0.24840185
                   1.355                     -0.25738382
                  1.3625                     -0.26647554
                    1.37                       -0.275662
                  1.3775                     -0.28492809
                   1.385                     -0.29425866
                  1.3925                     -0.30363852
                     1.4                      -0.3130525
                  1.4075                     -0.32248541
                   1.415                     -0.33192217
                  1.4225                     -0.34134773
                    1.43                     -0.35074718
                  1.4375                     -0.36010573
                   1.445                     -0.36940872
                  1.4525                      -0.3786417
                    1.46                      -0.3877904
                  1.4675                     -0.39684078
                   1.475                     -0.40577903
                  1.4825                      -0.4145916
                    1.49                     -0.42326524
                  1.4975                     -0.43178697
                   1.505                     -0.44014413
                  1.5125                      -0.4483244
                    1.52                     -0.45631581
                  1.5275                     -0.46410673
                   1.535                      -0.4716859
                  1.5425                     -0.47904248
                    1.55                     -0.48616599
                  1.5575                     -0.49304639
                   1.565                     -0.49967403
                  1.5725                     -0.50603972
                    1.58                     -0.51213469
                  1.5875                     -0.51795061
                   1.595                     -0.52347964
                  1.6025                     -0.52871436
