        Frequency / GHz                S1,2/abs,dB
----------------------------------------------------------------------
                     0.5                     -0.29332421
                  0.5075                     -0.29519081
                   0.515                      -0.2968666
                  0.5225                     -0.29834626
                    0.53                     -0.29962503
                  0.5375                     -0.30069873
                   0.545                     -0.30156375
                  0.5525                     -0.30221706
                    0.56                     -0.30265616
                  0.5675                     -0.30287911
                   0.575                     -0.30288449
                  0.5825                     -0.30267145
                    0.59                     -0.30223961
                  0.5975                     -0.30158915
                   0.605                     -0.30072071
                  0.6125                     -0.29963546
                    0.62                     -0.29833504
                  0.6275                     -0.29682157
                   0.635                     -0.29509763
                  0.6425                     -0.29316626
                    0.65                     -0.29103095
                  0.6575                     -0.28869563
                   0.665                     -0.28616465
                  0.6725                     -0.28344278
                    0.68                     -0.28053519
                  0.6875                     -0.27744745
                   0.695                     -0.27418551
                  0.7025                     -0.27075568
                    0.71                     -0.26716464
                  0.7175                     -0.26341943
                   0.725                      -0.2595274
                  0.7325                     -0.25549622
                    0.74                      -0.2513339
                  0.7475                     -0.24704871
                   0.755                     -0.24264922
                  0.7625                     -0.23814425
                    0.77                     -0.23354289
                  0.7775                     -0.22885445
                   0.785                     -0.22408846
                  0.7925                     -0.21925468
                     0.8                     -0.21436304
                  0.8075                     -0.20942362
                   0.815                      -0.2044467
                  0.8225                     -0.19944266
                    0.83                     -0.19442202
                  0.8375                      -0.1893954
                   0.845                     -0.18437348
                  0.8525                     -0.17936703
                    0.86                     -0.17438686
                  0.8675                     -0.16944379
                   0.875                     -0.16454866
                  0.8825                     -0.15971229
                    0.89                     -0.15494544
                  0.8975                     -0.15025887
                   0.905                      -0.1456632
                  0.9125                     -0.14116899
                    0.92                     -0.13678667
                  0.9275                     -0.13252653
                   0.935                     -0.12839871
                  0.9425                     -0.12441314
                    0.95                     -0.12057956
                  0.9575                     -0.11690751
                   0.965                     -0.11340625
                  0.9725                     -0.11008479
                    0.98                     -0.10695186
                  0.9875                     -0.10401588
                   0.995                     -0.10128494
                  1.0025                    -0.098766803
                    1.01                    -0.096468857
                  1.0175                    -0.094398118
                   1.025                    -0.092561208
                  1.0325                    -0.090964336
                    1.04                    -0.089613286
                  1.0475                      -0.0885134
                   1.055                    -0.087669566
                  1.0625                    -0.087086204
                    1.07                    -0.086767256
                  1.0775                    -0.086716174
                   1.085                    -0.086935911
                  1.0925                    -0.087428914
                     1.1                    -0.088197111
                  1.1075                    -0.089241914
                   1.115                    -0.090564205
                  1.1225                    -0.092164339
                    1.13                    -0.094042136
                  1.1375                    -0.096196887
                   1.145                    -0.098627345
                  1.1525                     -0.10133173
                    1.16                     -0.10430775
                  1.1675                     -0.10755255
                   1.175                     -0.11106279
                  1.1825                     -0.11483461
                    1.19                     -0.11886362
                  1.1975                     -0.12314495
                   1.205                     -0.12767325
                  1.2125                     -0.13244266
                    1.22                     -0.13744689
                  1.2275                     -0.14267918
                   1.235                     -0.14813232
                  1.2425                     -0.15379869
                    1.25                     -0.15967027
                  1.2575                     -0.16573861
                   1.265                     -0.17199492
                  1.2725                     -0.17843004
                    1.28                     -0.18503447
                  1.2875                     -0.19179838
                   1.295                     -0.19871167
                  1.3025                     -0.20576391
                    1.31                     -0.21294446
                  1.3175                     -0.22024241
                   1.325                     -0.22764663
                  1.3325                      -0.2351458
                    1.34                     -0.24272843
                  1.3475                     -0.25038286
                   1.355                     -0.25809732
                  1.3625                     -0.26585989
                    1.37                      -0.2736586
                  1.3775                     -0.28148139
                   1.385                     -0.28931614
                  1.3925                     -0.29715074
                     1.4                     -0.30497303
                  1.4075                     -0.31277089
                   1.415                     -0.32053224
                  1.4225                     -0.32824505
                    1.43                     -0.33589734
                  1.4375                     -0.34347726
                   1.445                     -0.35097305
                  1.4525                     -0.35837309
                    1.46                      -0.3656659
                  1.4675                     -0.37284019
                   1.475                     -0.37988484
                  1.4825                     -0.38678892
                    1.49                     -0.39354173
                  1.4975                      -0.4001328
                   1.505                     -0.40655192
                  1.5125                     -0.41278913
                    1.52                     -0.41883475
                  1.5275                     -0.42467941
                   1.535                     -0.43031401
                  1.5425                     -0.43572981
                    1.55                     -0.44091838
                  1.5575                     -0.44587162
                   1.565                     -0.45058182
                  1.5725                      -0.4550416
                    1.58                     -0.45924399
                  1.5875                     -0.46318239
                   1.595                      -0.4668506
                  1.6025                     -0.47024282
                    1.61                     -0.47335368
                   1.611                     -0.47374694
                  1.6175                     -0.47617823
                   1.625                     -0.47871194
                  1.6325                     -0.48095074
                    1.64                     -0.48289099
                  1.6475                     -0.48452951
                   1.655                     -0.48586359
                  1.6625                     -0.48689097
                    1.67                     -0.48760988
                  1.6775                     -0.48801901
                   1.685                     -0.48811754
                  1.6925                     -0.48790513
                     1.7                     -0.48738193
                  1.7075                     -0.48654861
                   1.715                     -0.48540628
                  1.7225                     -0.48395659
                    1.73                     -0.48220169
                  1.7375                     -0.48014419
                   1.745                     -0.47778724
                  1.7525                     -0.47513448
                    1.76                     -0.47219003
                  1.7675                     -0.46895853
                   1.775                     -0.46544511
                  1.7825                     -0.46165539
                    1.79                     -0.45759547
                  1.7975                     -0.45327195
                   1.805                     -0.44869191
                  1.8125                      -0.4438629
                    1.82                     -0.43879293
                  1.8275                     -0.43349047
                   1.835                     -0.42796445
                  1.8425                     -0.42222425
                    1.85                     -0.41627966
                  1.8575                     -0.41014091
                   1.865                     -0.40381863
                  1.8725                     -0.39732384
                    1.88                     -0.39066794
                  1.8875                     -0.38386272
                   1.895                     -0.37692029
                  1.9025                      -0.3698531
                    1.91                     -0.36267392
                  1.9175                      -0.3553958
                   1.925                     -0.34803207
                  1.9325                     -0.34059632
                    1.94                     -0.33310235
                  1.9475                     -0.32556417
                   1.955                     -0.31799596
                  1.9625                     -0.31041207
                    1.97                     -0.30282695
                  1.9775                     -0.29525517
                   1.985                     -0.28771135
                  1.9925                     -0.28021015
                       2                     -0.27276624
                  2.0075                     -0.26539425
                   2.015                     -0.25810878
                  2.0225                     -0.25092431
                    2.03                     -0.24385522
                  2.0375                     -0.23691571
                   2.045                     -0.23011981
                  2.0525                      -0.2234813
                    2.06                     -0.21701373
                  2.0675                     -0.21073032
                   2.075                     -0.20464399
                  2.0825                     -0.19876728
                    2.09                     -0.19311235
                  2.0975                     -0.18769091
                   2.105                     -0.18251424
                  2.1125                     -0.17759311
                    2.12                     -0.17293775
                  2.1275                     -0.16855787
                   2.135                      -0.1644626
                  2.1425                     -0.16066043
                    2.15                     -0.15715927
                  2.1575                     -0.15396633
                   2.165                     -0.15108818
                  2.1725                     -0.14853067
                    2.18                     -0.14629895
                  2.1875                     -0.14439744
                   2.195                     -0.14282983
                  2.2025                     -0.14159903
                    2.21                     -0.14070721
                  2.2175                     -0.14015577
                   2.225                     -0.13994532
                  2.2325                     -0.14007573
                    2.24                     -0.14054605
                  2.2475                     -0.14135461
                   2.255                     -0.14249892
                  2.2625                     -0.14397577
                    2.27                      -0.1457812
                  2.2775                     -0.14791049
                   2.285                     -0.15035822
                  2.2925                     -0.15311827
                     2.3                      -0.1561838
                  2.3075                     -0.15954735
                   2.315                     -0.16320079
                  2.3225                     -0.16713537
                    2.33                     -0.17134176
                  2.3375                     -0.17581006
                   2.345                     -0.18052984
                  2.3525                     -0.18549015
                    2.36                     -0.19067958
                  2.3675                     -0.19608627
                   2.375                     -0.20169796
                  2.3825                       -0.207502
                    2.39                      -0.2134854
                  2.3975                     -0.21963489
                   2.405                      -0.2259369
                  2.4125                     -0.23237764
                    2.42                     -0.23894311
                  2.4275                     -0.24561914
                   2.435                     -0.25239146
                  2.4425                     -0.25924567
                    2.45                     -0.26616734
                  2.4575                     -0.27314198
                   2.465                     -0.28015513
                  2.4725                     -0.28719238
                    2.48                     -0.29423936
                  2.4875                     -0.30128183
                   2.495                     -0.30830568
                  2.5025                     -0.31529694
                    2.51                     -0.32224187
                  2.5175                     -0.32912691
                   2.525                     -0.33593877
                  2.5325                     -0.34266443
                    2.54                     -0.34929116
                  2.5475                     -0.35580654
                   2.555                     -0.36219851
                  2.5625                     -0.36845537
                    2.57                     -0.37456577
                  2.5775                     -0.38051881
                   2.585                     -0.38630397
                  2.5925                     -0.39191118
                     2.6                     -0.39733083
                  2.6075                     -0.40255376
                   2.615                     -0.40757128
                  2.6225                     -0.41237523
                    2.63                      -0.4169579
                  2.6375                     -0.42131213
                   2.645                     -0.42543128
                  2.6525                      -0.4293092
                    2.66                     -0.43294033
                  2.6675                     -0.43631962
                   2.675                     -0.43944258
                  2.6825                     -0.44230526
                    2.69                     -0.44490428
                  2.6975                     -0.44723682
                   2.705                     -0.44930061
                  2.7125                     -0.45109395
                    2.72                     -0.45261569
                  2.7275                     -0.45386524
                   2.735                      -0.4548426
                  2.7425                     -0.45554829
                    2.75                     -0.45598338
                  2.7575                     -0.45614953
                   2.765                     -0.45604889
                  2.7725                     -0.45568419
                    2.78                     -0.45505867
                  2.7875                     -0.45417608
                   2.795                     -0.45304071
                  2.8025                     -0.45165733
                    2.81                     -0.45003123
                  2.8175                     -0.44816816
                   2.825                     -0.44607434
                  2.8325                     -0.44375645
                    2.84                     -0.44122161
                  2.8475                     -0.43847738
                   2.855                     -0.43553171
                  2.8625                     -0.43239296
                    2.87                     -0.42906985
                  2.8775                     -0.42557146
                   2.885                      -0.4219072
                  2.8925                      -0.4180868
                     2.9                     -0.41412029
                  2.9075                     -0.41001794
                   2.915                     -0.40579029
