        Frequency / GHz                S1,2/abs,dB
----------------------------------------------------------------------
                     0.5                       -0.665847
                  0.5075                      -0.6725195
                   0.515                     -0.67879661
                  0.5225                     -0.68466697
                    0.53                     -0.69012016
                  0.5375                     -0.69514664
                   0.545                     -0.69973778
                  0.5525                     -0.70388578
                    0.56                     -0.70758372
                  0.5675                     -0.71082547
                   0.575                     -0.71360576
                  0.5825                      -0.7159201
                    0.59                     -0.71776477
                  0.5975                     -0.71913685
                   0.605                     -0.72003417
                  0.6125                      -0.7204553
                    0.62                     -0.72039953
                  0.6275                     -0.71986689
                   0.635                     -0.71885811
                  0.6425                     -0.71737463
                    0.65                     -0.71541854
                  0.6575                     -0.71299264
                   0.665                     -0.71010038
                  0.6725                     -0.70674587
                    0.68                     -0.70293386
                  0.6875                     -0.69866975
                   0.695                     -0.69395956
                  0.7025                     -0.68880992
                    0.71                     -0.68322808
                  0.7175                      -0.6772219
                   0.725                     -0.67079982
                  0.7325                     -0.66397087
                    0.74                     -0.65674465
                  0.7475                     -0.64913135
                   0.755                      -0.6411417
                  0.7625                     -0.63278698
                    0.77                     -0.62407902
                  0.7775                     -0.61503019
                   0.785                     -0.60565337
                  0.7925                     -0.59596195
                     0.8                     -0.58596983
                  0.8075                     -0.57569139
                   0.815                      -0.5651415
                  0.8225                     -0.55433549
                    0.83                     -0.54328915
                  0.8375                     -0.53201869
                   0.845                     -0.52054076
                  0.8525                     -0.50887241
                    0.86                     -0.49703109
                  0.8675                      -0.4850346
                   0.875                     -0.47290113
                  0.8825                     -0.46064918
                    0.89                     -0.44829757
                  0.8975                      -0.4358654
                   0.905                     -0.42337206
                  0.9125                     -0.41083717
                    0.92                     -0.39828057
                  0.9275                     -0.38572229
                   0.935                     -0.37318253
                  0.9425                     -0.36068161
                    0.95                     -0.34823998
                  0.9575                     -0.33587812
                   0.965                     -0.32361658
                  0.9725                     -0.31147591
                    0.98                     -0.29947662
                  0.9875                     -0.28763916
                   0.995                     -0.27598387
                  1.0025                     -0.26453096
                    1.01                     -0.25330043
                  1.0175                      -0.2423121
                   1.025                     -0.23158549
                  1.0325                     -0.22113984
                    1.04                     -0.21099405
                  1.0475                     -0.20116663
                   1.055                     -0.19167566
                  1.0625                     -0.18253877
                    1.07                     -0.17377305
                  1.0775                     -0.16539509
                   1.085                     -0.15742085
                  1.0925                     -0.14986569
                     1.1                     -0.14274429
                  1.1075                     -0.13607063
                   1.115                     -0.12985797
                  1.1225                     -0.12411877
                    1.13                     -0.11886471
                  1.1375                     -0.11410661
                   1.145                     -0.10985444
                  1.1525                     -0.10611727
                    1.16                     -0.10290326
                  1.1675                     -0.10021961
                   1.175                    -0.098072593
                  1.1825                    -0.096467472
                    1.19                    -0.095408533
                  1.1975                    -0.094899058
                   1.205                    -0.094941311
                  1.2125                    -0.095536539
                    1.22                    -0.096684966
                  1.2275                    -0.098385793
                   1.235                      -0.1006372
                  1.2425                     -0.10343636
                    1.25                     -0.10677942
                  1.2575                     -0.11066156
                   1.265                     -0.11507695
                  1.2725                     -0.12001884
                    1.28                     -0.12547948
                  1.2875                     -0.13145025
                   1.295                     -0.13792161
                  1.3025                     -0.14488314
                    1.31                     -0.15232361
                  1.3175                     -0.16023095
                   1.325                     -0.16859233
                  1.3325                     -0.17739417
                    1.34                      -0.1866222
                  1.3475                     -0.19626145
                   1.355                     -0.20629635
                  1.3625                     -0.21671071
                    1.37                     -0.22748782
                  1.3775                     -0.23861044
                   1.385                     -0.25006085
                  1.3925                     -0.26182092
                     1.4                     -0.27387214
                  1.4075                     -0.28619562
                   1.415                     -0.29877219
                  1.4225                     -0.31158243
                    1.43                     -0.32460666
                  1.4375                     -0.33782504
                   1.445                     -0.35121759
                  1.4525                      -0.3647642
                    1.46                     -0.37844472
                  1.4675                     -0.39223894
                   1.475                     -0.40612667
                  1.4825                     -0.42008776
                    1.49                     -0.43410211
                  1.4975                     -0.44814975
                   1.505                     -0.46221081
                  1.5125                      -0.4762656
                    1.52                     -0.49029462
                  1.5275                     -0.50427859
                   1.535                     -0.51819845
                  1.5425                     -0.53203542
                    1.55                     -0.54577101
                  1.5575                     -0.55938704
                   1.565                     -0.57286565
                  1.5725                     -0.58618934
                    1.58                     -0.59934095
                  1.5875                     -0.61230373
                   1.595                     -0.62506131
                  1.6025                     -0.63759775
                    1.61                     -0.64989752
                   1.611                     -0.65151879
                  1.6175                     -0.66194552
                   1.625                     -0.67372712
                  1.6325                     -0.68522812
                    1.64                     -0.69643481
                  1.6475                     -0.70733394
                   1.655                     -0.71791275
                  1.6625                     -0.72815897
                    1.67                     -0.73806083
                  1.6775                     -0.74760705
                   1.685                     -0.75678686
                  1.6925                        -0.76559
                     1.7                     -0.77400673
                  1.7075                     -0.78202783
                   1.715                     -0.78964458
                  1.7225                      -0.7968488
                    1.73                     -0.80363283
                  1.7375                     -0.80998955
                   1.745                     -0.81591233
                  1.7525                     -0.82139511
                    1.76                     -0.82643234
                  1.7675                     -0.83101899
                   1.775                     -0.83515059
                  1.7825                     -0.83882316
                    1.79                     -0.84203329
                  1.7975                     -0.84477808
                   1.805                     -0.84705515
                  1.8125                     -0.84886268
                    1.82                     -0.85019935
                  1.8275                     -0.85106437
                   1.835                      -0.8514575
                  1.8425                     -0.85137901
                    1.85                     -0.85082969
                  1.8575                     -0.84981086
                   1.865                     -0.84832437
                  1.8725                     -0.84637257
                    1.88                     -0.84395837
                  1.8875                     -0.84108515
                   1.895                     -0.83775684
                  1.9025                     -0.83397787
                    1.91                     -0.82975318
                  1.9175                     -0.82508823
                   1.925                     -0.81998897
                  1.9325                     -0.81446189
                    1.94                     -0.80851393
                  1.9475                     -0.80215256
                   1.955                     -0.79538574
                  1.9625                     -0.78822191
                    1.97                        -0.78067
                  1.9775                     -0.77273943
                   1.985                     -0.76444008
                  1.9925                     -0.75578229
                       2                     -0.74677689
                  2.0075                     -0.73743514
                   2.015                     -0.72776876
                  2.0225                     -0.71778991
                    2.03                     -0.70751116
                  2.0375                     -0.69694552
                   2.045                     -0.68610642
                  2.0525                     -0.67500766
                    2.06                     -0.66366344
                  2.0675                     -0.65208834
                   2.075                     -0.64029729
                  2.0825                     -0.62830558
                    2.09                     -0.61612882
                  2.0975                     -0.60378293
                   2.105                     -0.59128414
                  2.1125                     -0.57864894
                    2.12                      -0.5658941
                  2.1275                      -0.5530366
                   2.135                     -0.54009367
                  2.1425                      -0.5270827
                    2.15                     -0.51402127
                  2.1575                     -0.50092711
                   2.165                     -0.48781806
                  2.1725                     -0.47471205
                    2.18                     -0.46162709
                  2.1875                      -0.4485812
                   2.195                     -0.43559244
                  2.2025                     -0.42267884
                    2.21                     -0.40985835
                  2.2175                     -0.39714886
                   2.225                     -0.38456815
                  2.2325                     -0.37213382
                    2.24                     -0.35986331
                  2.2475                     -0.34777383
                   2.255                     -0.33588235
                  2.2625                     -0.32420554
                    2.27                     -0.31275976
                  2.2775                     -0.30156099
                   2.285                     -0.29062487
                  2.2925                     -0.27996656
                     2.3                     -0.26960081
                  2.3075                     -0.25954184
                   2.315                     -0.24980339
