        Frequency / GHz                S1,2/abs,dB
----------------------------------------------------------------------
                     0.5                     -0.35954912
                  0.5075                     -0.36206674
                   0.515                      -0.3642807
                  0.5225                     -0.36618672
                    0.53                     -0.36778132
                  0.5375                     -0.36906185
                   0.545                     -0.37002646
                  0.5525                     -0.37067403
                    0.56                     -0.37100423
                  0.5675                     -0.37101744
                   0.575                     -0.37071476
                  0.5825                     -0.37009796
                    0.59                     -0.36916951
                  0.5975                     -0.36793253
                   0.605                     -0.36639075
                  0.6125                     -0.36454855
                    0.62                     -0.36241089
                  0.6275                     -0.35998334
                   0.635                     -0.35727201
                  0.6425                     -0.35428357
                    0.65                     -0.35102523
                  0.6575                     -0.34750469
                   0.665                     -0.34373017
                  0.6725                     -0.33971037
                    0.68                     -0.33545444
                  0.6875                     -0.33097198
                   0.695                     -0.32627303
                  0.7025                     -0.32136803
                    0.71                      -0.3162678
                  0.7175                     -0.31098355
                   0.725                     -0.30552683
                  0.7325                     -0.29990955
                    0.74                      -0.2941439
                  0.7475                      -0.2882424
                   0.755                     -0.28221782
                  0.7625                     -0.27608319
                    0.77                     -0.26985178
                  0.7775                     -0.26353706
                   0.785                      -0.2571527
                  0.7925                     -0.25071254
                     0.8                     -0.24423053
                  0.8075                     -0.23772078
                   0.815                     -0.23119746
                  0.8225                     -0.22467484
                    0.83                     -0.21816721
                  0.8375                     -0.21168889
                   0.845                     -0.20525417
                  0.8525                     -0.19887735
                    0.86                     -0.19257262
                  0.8675                     -0.18635412
                   0.875                     -0.18023584
                  0.8825                     -0.17423165
                    0.89                     -0.16835524
                  0.8975                     -0.16262009
                   0.905                     -0.15703947
                  0.9125                     -0.15162638
                    0.92                     -0.14639354
                  0.9275                     -0.14135336
                   0.935                     -0.13651791
                  0.9425                     -0.13189888
                    0.95                     -0.12750759
                  0.9575                     -0.12335491
                   0.965                     -0.11945131
                  0.9725                     -0.11580674
                    0.98                     -0.11243068
                  0.9875                     -0.10933211
                   0.995                     -0.10651943
                  1.0025                     -0.10400051
                    1.01                     -0.10178264
                  1.0175                    -0.099872483
                   1.025                     -0.09827612
                  1.0325                    -0.096998977
                    1.04                    -0.096045843
                  1.0475                    -0.095420841
                   1.055                    -0.095127428
                  1.0625                    -0.095168375
                    1.07                    -0.095545769
                  1.0775                    -0.096260998
                   1.085                    -0.097314752
                  1.0925                    -0.098707016
                     1.1                     -0.10043707
                  1.1075                     -0.10250351
                   1.115                     -0.10490419
                  1.1225                     -0.10763632
                    1.13                     -0.11069637
                  1.1375                     -0.11408018
                   1.145                     -0.11778288
                  1.1525                     -0.12179895
                    1.16                     -0.12612223
                  1.1675                     -0.13074593
                   1.175                     -0.13566262
                  1.1825                     -0.14086431
                    1.19                     -0.14634239
                  1.1975                     -0.15208773
                   1.205                     -0.15809063
                  1.2125                      -0.1643409
                    1.22                     -0.17082783
                  1.2275                     -0.17754029
                   1.235                     -0.18446665
                  1.2425                     -0.19159493
                    1.25                      -0.1989127
                  1.2575                     -0.20640723
                   1.265                      -0.2140654
                  1.2725                     -0.22187384
                    1.28                     -0.22981888
                  1.2875                      -0.2378866
                   1.295                     -0.24606288
                  1.3025                     -0.25433341
                    1.31                     -0.26268371
                  1.3175                      -0.2710992
                   1.325                     -0.27956516
                  1.3325                     -0.28806685
                    1.34                     -0.29658945
                  1.3475                     -0.30511814
                   1.355                     -0.31363813
                  1.3625                     -0.32213464
                    1.37                     -0.33059298
                  1.3775                     -0.33899857
                   1.385                     -0.34733691
                  1.3925                     -0.35559368
                     1.4                     -0.36375473
                  1.4075                     -0.37180608
                   1.415                     -0.37973399
                  1.4225                     -0.38752495
                    1.43                     -0.39516573
                  1.4375                     -0.40264335
                   1.445                     -0.40994517
                  1.4525                     -0.41705885
                    1.46                      -0.4239724
                  1.4675                      -0.4306742
                   1.475                       -0.437153
                  1.4825                     -0.44339793
                    1.49                     -0.44939857
                  1.4975                      -0.4551449
                   1.505                     -0.46062734
                  1.5125                     -0.46583678
                    1.52                     -0.47076458
                  1.5275                     -0.47540258
                   1.535                     -0.47974311
                  1.5425                     -0.48377901
                    1.55                     -0.48750365
                  1.5575                     -0.49091091
                   1.565                     -0.49399522
                  1.5725                     -0.49675155
                    1.58                     -0.49917544
                  1.5875                     -0.50126298
                   1.595                     -0.50301084
                  1.6025                     -0.50441625
                    1.61                     -0.50547705
                   1.611                     -0.50559236
                  1.6175                     -0.50619166
                   1.625                     -0.50655908
                  1.6325                     -0.50657893
                    1.64                     -0.50625141
                  1.6475                     -0.50557735
                   1.655                     -0.50455817
                  1.6625                     -0.50319589
                    1.67                     -0.50149316
                  1.6775                     -0.49945323
                   1.685                     -0.49707994
                  1.6925                     -0.49437777
                     1.7                     -0.49135177
                  1.7075                     -0.48800761
                   1.715                     -0.48435154
                  1.7225                     -0.48039041
                    1.73                     -0.47613165
