        Frequency / GHz                S1,2/abs,dB
----------------------------------------------------------------------
                     0.5                      -0.4431245
                  0.5075                     -0.44492827
                   0.515                     -0.44667512
                  0.5225                     -0.44834595
                    0.53                     -0.44992268
                  0.5375                      -0.4513882
                   0.545                     -0.45272637
                  0.5525                     -0.45392207
                    0.56                     -0.45496108
                  0.5675                     -0.45583018
                   0.575                     -0.45651705
                  0.5825                     -0.45701031
                    0.59                     -0.45729948
                  0.5975                     -0.45737498
                   0.605                     -0.45722812
                  0.6125                     -0.45685106
                    0.62                     -0.45623682
                  0.6275                     -0.45537927
                   0.635                     -0.45427309
                  0.6425                     -0.45291378
                    0.65                     -0.45129761
                  0.6575                     -0.44942167
                   0.665                     -0.44728379
                  0.6725                     -0.44488255
                    0.68                     -0.44221727
                  0.6875                     -0.43928802
                   0.695                     -0.43609553
                  0.7025                     -0.43264125
                    0.71                     -0.42892732
                  0.7175                     -0.42495653
                   0.725                      -0.4207323
                  0.7325                     -0.41625873
                    0.74                     -0.41154051
                  0.7475                     -0.40658293
                   0.755                      -0.4013919
                  0.7625                     -0.39597387
                    0.77                     -0.39033588
                  0.7775                      -0.3844855
                   0.785                     -0.37843083
                  0.7925                     -0.37218047
                     0.8                     -0.36574355
                  0.8075                     -0.35912963
                   0.815                     -0.35234877
                  0.8225                     -0.34541146
                    0.83                      -0.3383286
                  0.8375                     -0.33111152
                   0.845                     -0.32377191
                  0.8525                     -0.31632186
                    0.86                     -0.30877377
                  0.8675                     -0.30114039
                   0.875                     -0.29343476
                  0.8825                     -0.28567021
                    0.89                     -0.27786031
                  0.8975                     -0.27001887
                   0.905                     -0.26215993
                  0.9125                      -0.2542977
                    0.92                     -0.24644653
                  0.9275                     -0.23862092
                   0.935                      -0.2308355
                  0.9425                     -0.22310493
                    0.95                     -0.21544396
                  0.9575                     -0.20786733
                   0.965                     -0.20038981
                  0.9725                     -0.19302611
                    0.98                     -0.18579087
                  0.9875                     -0.17869865
                   0.995                     -0.17176387
                  1.0025                     -0.16500081
