        Frequency / GHz                S2,1/abs,dB
----------------------------------------------------------------------
                     0.5                      -0.4431245
                  0.5075                     -0.44439372
                   0.515                     -0.44564598
                  0.5225                     -0.44686105
                    0.53                     -0.44801966
                  0.5375                      -0.4491035
                   0.545                      -0.4500952
                  0.5525                     -0.45097833
                    0.56                     -0.45173739
                  0.5675                     -0.45235781
                   0.575                     -0.45282596
                  0.5825                     -0.45312911
                    0.59                     -0.45325542
                  0.5975                     -0.45319398
                   0.605                     -0.45293475
                  0.6125                     -0.45246856
                    0.62                     -0.45178712
                  0.6275                     -0.45088297
                   0.635                     -0.44974953
                  0.6425                     -0.44838102
                    0.65                     -0.44677249
                  0.6575                      -0.4449198
                   0.665                     -0.44281961
                  0.6725                     -0.44046935
                    0.68                     -0.43786723
                  0.6875                      -0.4350122
                   0.695                     -0.43190397
                  0.7025                     -0.42854299
                    0.71                     -0.42493039
                  0.7175                     -0.42106803
                   0.725                     -0.41695845
                  0.7325                     -0.41260488
                    0.74                     -0.40801118
                  0.7475                     -0.40318188
                   0.755                     -0.39812214
                  0.7625                     -0.39283771
                    0.77                     -0.38733497
                  0.7775                     -0.38162086
                   0.785                      -0.3757029
                  0.7925                     -0.36958915
                     0.8                     -0.36328822
                  0.8075                     -0.35680922
                   0.815                     -0.35016176
                  0.8225                     -0.34335592
                    0.83                     -0.33640226
                  0.8375                     -0.32931175
                   0.845                     -0.32209581
                  0.8525                     -0.31476623
                    0.86                      -0.3073352
                  0.8675                     -0.29981524
                   0.875                     -0.29221922
                  0.8825                      -0.2845603
                    0.89                     -0.27685195
                  0.8975                     -0.26910785
                   0.905                     -0.26134197
                  0.9125                     -0.25356845
                    0.92                     -0.24580162
                  0.9275                     -0.23805596
                   0.935                     -0.23034608
                  0.9425                     -0.22268667
                    0.95                      -0.2150925
                  0.9575                     -0.20757839
                   0.965                     -0.20015913
                  0.9725                     -0.19284953
                    0.98                     -0.18566431
                  0.9875                     -0.17861812
                   0.995                     -0.17172549
                  1.0025                     -0.16500081
