        Frequency / GHz                S2,2/abs,dB
----------------------------------------------------------------------
                     0.5                      -8.8217922
                  0.5075                      -8.7825561
                   0.515                       -8.746044
                  0.5225                      -8.7122652
                    0.53                      -8.6812295
                  0.5375                       -8.652947
                   0.545                      -8.6274286
                  0.5525                      -8.6046855
                    0.56                      -8.5847295
                  0.5675                      -8.5675733
                   0.575                      -8.5532301
                  0.5825                      -8.5417141
                    0.59                      -8.5330401
                  0.5975                       -8.527224
                   0.605                      -8.5242829
                  0.6125                      -8.5242348
                    0.62                      -8.5270988
                  0.6275                      -8.5328958
                   0.635                      -8.5416475
                  0.6425                      -8.5533775
                    0.65                      -8.5681109
                  0.6575                      -8.5858746
                   0.665                      -8.6066973
                  0.6725                      -8.6306097
                    0.68                      -8.6576448
                  0.6875                      -8.6878376
                   0.695                      -8.7212257
                  0.7025                      -8.7578493
                    0.71                      -8.7977513
                  0.7175                      -8.8409775
                   0.725                      -8.8875771
                  0.7325                      -8.9376023
                    0.74                       -8.991109
                  0.7475                      -9.0481568
                   0.755                      -9.1088095
                  0.7625                       -9.173135
                    0.77                      -9.2412059
                  0.7775                      -9.3130995
                   0.785                      -9.3888985
                  0.7925                      -9.4686909
                     0.8                      -9.5525709
                  0.8075                      -9.6406389
                   0.815                      -9.7330019
                  0.8225                      -9.8297746
                    0.83                       -9.931079
                  0.8375                      -10.037046
                   0.845                      -10.147815
                  0.8525                      -10.263536
                    0.86                      -10.384368
                  0.8675                      -10.510483
                   0.875                      -10.642065
                  0.8825                       -10.77931
                    0.89                       -10.92243
                  0.8975                      -11.071653
                   0.905                      -11.227225
                  0.9125                      -11.389408
                    0.92                      -11.558488
                  0.9275                      -11.734774
                   0.935                        -11.9186
                  0.9425                      -12.110327
                    0.95                       -12.31035
                  0.9575                      -12.519098
                   0.965                       -12.73704
                  0.9725                      -12.964688
                    0.98                      -13.202606
                  0.9875                      -13.451415
                   0.995                      -13.711799
                  1.0025                      -13.984517
                    1.01                      -14.270414
                  1.0175                       -14.57043
                   1.025                      -14.885624
