        Frequency / GHz                S1,1/abs,dB
                  2.1875                      -11.488646
                   2.195                      -11.664118
                  2.2025                      -11.846471
                    2.21                      -12.036014
                  2.2175                      -12.233077
                   2.225                      -12.438017
                  2.2325                      -12.651222
                    2.24                      -12.873113
                  2.2475                      -13.104146
                   2.255                       -13.34482
                  2.2625                      -13.595682
                    2.27                      -13.857331
                  2.2775                      -14.130425
                   2.285                      -14.415695
                  2.2925                      -14.713948
                     2.3                      -15.026085
                  2.3075                      -15.353111
                   2.315                      -15.696158
                  2.3225                      -16.056502
                    2.33                      -16.435592
                  2.3375                      -16.835082
                   2.345                      -17.256873
                  2.3525                      -17.703166
                    2.36                      -18.176524
                  2.3675                      -18.679966
                   2.375                      -19.217071
                  2.3825                      -19.792137
                    2.39                      -20.410383
                  2.3975                      -21.078231
                   2.405                      -21.803715
                  2.4125                      -22.597059
                    2.42                      -23.471565
                  2.4275                      -24.444981
                   2.435                      -25.541726
                  2.4425                      -26.796721
                    2.45                      -28.262398
                  2.4575                      -30.022725
                   2.465                      -32.224714
                  2.4725                      -35.161822
                    2.48                      -39.557001
                  2.4875                      -47.812075
                   2.495                      -46.765364
                  2.5025                      -39.099948
                    2.51                      -34.934814
                  2.5175                      -32.122808
                   2.525                      -30.007543
                  2.5325                      -28.315918
                    2.54                      -26.909073
                  2.5475                      -25.706913
                   2.555                      -24.659077
                  2.5625                      -23.731852
                    2.57                      -22.901563
                  2.5775                      -22.150949
                   2.585                      -21.467039
                  2.5925                      -20.839837
                     2.6                       -20.26148
                  2.6075                      -19.725665
                   2.615                      -19.227267
                  2.6225                      -18.762058
                    2.63                      -18.326514
                  2.6375                      -17.917659
                   2.645                      -17.532965
                  2.6525                       -17.17026
                    2.66                      -16.827666
                  2.6675                      -16.503549
                   2.675                      -16.196477
                  2.6825                      -15.905188
                    2.69                      -15.628564
                  2.6975                      -15.365611
                   2.705                       -15.11544
                  2.7125                      -14.877252
                    2.72                      -14.650328
                  2.7275                      -14.434017
                   2.735                      -14.227729
                  2.7425                      -14.030927
                    2.75                      -13.843122
                  2.7575                      -13.663863
                   2.765                      -13.492741
                  2.7725                      -13.329375
                    2.78                      -13.173419
                  2.7875                       -13.02455
                   2.795                      -12.882469
                  2.8025                      -12.746903
                    2.81                      -12.617593
                  2.8175                      -12.494303
                   2.825                       -12.37681
                  2.8325                      -12.264909
                    2.84                      -12.158407
                  2.8475                      -12.057124
                   2.855                      -11.960893
                  2.8625                      -11.869555
                    2.87                      -11.782964
                  2.8775                      -11.700982
                   2.885                       -11.62348
                  2.8925                      -11.550336
                     2.9                      -11.481437
                  2.9075                      -11.416677
                   2.915                      -11.355954
                  2.9225                      -11.299177
                    2.93                      -11.246255
                  2.9375                      -11.197108
                   2.945                      -11.151657
                  2.9525                      -11.109829
                    2.96                      -11.071557
                  2.9675                      -11.036777
                   2.975                       -11.00543
                  2.9825                      -10.977459
                    2.99                      -10.952812
                  2.9975                      -10.931442
                   3.005                      -10.913303
                  3.0125                      -10.898353
                    3.02                      -10.886554
                  3.0275                      -10.877869
                   3.035                      -10.872265
                  3.0425                      -10.869711
                    3.05                      -10.870181
                  3.0575                      -10.873648
                   3.065                      -10.880089
                  3.0725                      -10.889483
                    3.08                      -10.901812
                  3.0875                      -10.917059
                   3.095                      -10.935209
                  3.1025                       -10.95625
                    3.11                      -10.980171
                  3.1175                      -11.006962
                   3.125                      -11.036616
                   3.132                      -11.066871
                  3.1325                      -11.069128
                    3.14                      -11.104492
                  3.1475                      -11.142708
                   3.155                      -11.183773
                  3.1625                      -11.227687
                    3.17                      -11.274453
                  3.1775                      -11.324072
                   3.185                      -11.376549
                  3.1925                       -11.43189
                     3.2                        -11.4901
                  3.2075                      -11.551187
                   3.215                      -11.615159
                  3.2225                      -11.682026
                    3.23                      -11.751799
                  3.2375                      -11.824487
                   3.245                      -11.900104
                  3.2525                      -11.978662
                    3.26                      -12.060175
                  3.2675                      -12.144656
                   3.275                       -12.23212
                  3.2825                      -12.322582
                    3.29                      -12.416059
                  3.2975                      -12.512565
                   3.305                      -12.612118
                  3.3125                      -12.714734
                    3.32                       -12.82043
                  3.3275                      -12.929222
                   3.335                      -13.041127
                  3.3425                      -13.156163
                    3.35                      -13.274347
                  3.3575                      -13.395693
                   3.365                      -13.520219
                  3.3725                       -13.64794
                    3.38                      -13.778871
                  3.3875                      -13.913026
                   3.395                      -14.050419
                  3.4025                      -14.191062
                    3.41                      -14.334967
                  3.4175                      -14.482142
                   3.425                      -14.632597
                  3.4325                      -14.786338
                    3.44                      -14.943369
                  3.4475                      -15.103693
                   3.455                      -15.267309
                  3.4625                      -15.434216
                    3.47                      -15.604406
                  3.4775                       -15.77787
                   3.485                      -15.954595
                  3.4925                      -16.134563
                     3.5                      -16.317752
                  3.5075                      -16.504135
                   3.515                      -16.693677
                  3.5225                      -16.886341
                    3.53                      -17.082079
                  3.5375                      -17.280837
                   3.545                      -17.482553
                  3.5525                      -17.687155
                    3.56                      -17.894561
                  3.5675                      -18.104678
                   3.575                      -18.317401
                  3.5825                      -18.532613
                    3.59                       -18.75018
                  3.5975                      -18.969954
                   3.605                       -19.19177
                  3.6125                      -19.415444
                    3.62                      -19.640772
                  3.6275                      -19.867528
                   3.635                      -20.095464
                  3.6425                      -20.324306
                    3.65                      -20.553753
                  3.6575                      -20.783476
                   3.665                      -21.013117
                  3.6725                      -21.242284
                    3.68                      -21.470553
                  3.6875                      -21.697466
                   3.695                      -21.922527
                  3.7025                      -22.145206
                    3.71                      -22.364934
                  3.7175                      -22.581107
                   3.725                      -22.793085
                  3.7325                      -23.000192
                    3.74                      -23.201722
                  3.7475                      -23.396938
                   3.755                      -23.585081
                  3.7625                      -23.765372
                    3.77                      -23.937021
                  3.7775                      -24.099231
                   3.785                      -24.251213
                  3.7925                      -24.392189
                     3.8                       -24.52141
                  3.8075                       -24.63816
                   3.815                      -24.741773
                  3.8225                      -24.831641
                    3.83                      -24.907227
                  3.8375                      -24.968076
                   3.845                      -25.013817
                  3.8525                      -25.044179
                    3.86                      -25.058991
                  3.8675                      -25.058182
                   3.875                       -25.04179
                  3.8825                       -25.00995
                    3.89                      -24.962899
                  3.8975                      -24.900962
                   3.905                      -24.824553
                  3.9125                      -24.734157
                    3.92                       -24.63033
                  3.9275                      -24.513679
                   3.935                      -24.384859
                  3.9425                       -24.24456
                    3.95                      -24.093498
                  3.9575                      -23.932401
                   3.965                       -23.76201
                  3.9725                      -23.583063
                    3.98                      -23.396291
                  3.9875                      -23.202415
                   3.995                      -23.002139
                  4.0025                      -22.796143
                    4.01                      -22.585086
                  4.0175                        -22.3696
                   4.025                      -22.150289
                  4.0325                      -21.927727
                    4.04                      -21.702459
                  4.0475                         -21.475
                   4.055                      -21.245834
                  4.0625                      -21.015417
                    4.07                      -20.784175
                  4.0775                      -20.552505
                   4.085                      -20.320778
                  4.0925                      -20.089339
                     4.1                      -19.858508
                  4.1075                      -19.628579
                   4.115                      -19.399827
                  4.1225                      -19.172501
                    4.13                      -18.946834
                  4.1375                      -18.723038
                   4.145                      -18.501306
                  4.1525                      -18.281816
                    4.16                       -18.06473
                  4.1675                      -17.850194
                   4.175                      -17.638341
                  4.1825                      -17.429292
                    4.19                      -17.223155
                  4.1975                      -17.020027
                   4.205                      -16.819995
                  4.2125                      -16.623136
                    4.22                      -16.429519
                  4.2275                      -16.239203
                   4.235                      -16.052242
                  4.2425                       -15.86868
                    4.25                      -15.688558
                  4.2575                      -15.511907
                   4.265                      -15.338755
                  4.2725                      -15.169124
                    4.28                      -15.003033
                  4.2875                      -14.840493
                   4.295                      -14.681515
                  4.3025                      -14.526104
                    4.31                      -14.374262
                  4.3175                      -14.225989
                   4.325                       -14.08128
                  4.3325                       -13.94013
